lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option
3007sdc17_azul_sm,Size,3007SDC17 AZUL SM,active,Maaji,,,
3007sdc17_azul_md,Size,3007SDC17 AZUL MD,active,Maaji,,,
3007sdc17_azul_lg,Size,3007SDC17 AZUL LG,active,Maaji,,,
3039sbc05_azul_sm,Size,3039SBC05 AZUL SM,active,Maaji,,,
3039sbc05_azul_md,Size,3039SBC05 AZUL MD,active,Maaji,,,
3039sbc05_azul_lg,Size,3039SBC05 AZUL LG,active,Maaji,,,
3039scc05_azul_sm,Size,3039SCC05 AZUL SM,active,Maaji,,,
3039scc05_azul_md,Size,3039SCC05 AZUL MD,active,Maaji,,,
3039scc05_azul_lg,Size,3039SCC05 AZUL LG,active,Maaji,,,
3039sdc05_azul_sm,Size,3039SDC05 AZUL SM,active,Maaji,,,
3039sdc05_azul_md,Size,3039SDC05 AZUL MD,active,Maaji,,,
3039sdc05_azul_lg,Size,3039SDC05 AZUL LG,active,Maaji,,,
3052sbc03_rosado_sm,Size,3052SBC03 ROSADO SM,active,Maaji,,,
3052sbc03_rosado_md,Size,3052SBC03 ROSADO MD,active,Maaji,,,
3052sbc03_rosado_lg,Size,3052SBC03 ROSADO LG,active,Maaji,,,
3052sdc03_rosado_sm,Size,3052SDC03 ROSADO SM,active,Maaji,,,
3052sdc03_rosado_md,Size,3052SDC03 ROSADO MD,active,Maaji,,,
3052sdc03_rosado_lg,Size,3052SDC03 ROSADO LG,active,Maaji,,,
3007sac18_rosado_sm,Size,3007SAC18 ROSADO SM,active,Maaji,,,
3007sac18_rosado_md,Size,3007SAC18 ROSADO MD,active,Maaji,,,
3007sac18_rosado_lg,Size,3007SAC18 ROSADO LG,active,Maaji,,,
3007sbc18_rosado_sm,Size,3007SBC18 ROSADO SM,active,Maaji,,,
3007sbc18_rosado_md,Size,3007SBC18 ROSADO MD,active,Maaji,,,
3007sbc18_rosado_lg,Size,3007SBC18 ROSADO LG,active,Maaji,,,
3007scc18_rosado_sm,Size,3007SCC18 ROSADO SM,active,Maaji,,,
3007scc18_rosado_md,Size,3007SCC18 ROSADO MD,active,Maaji,,,
3007scc18_rosado_lg,Size,3007SCC18 ROSADO LG,active,Maaji,,,
3007sdc18_rosado_sm,Size,3007SDC18 ROSADO SM,active,Maaji,,,
3007sdc18_rosado_md,Size,3007SDC18 ROSADO MD,active,Maaji,,,
3007sdc18_rosado_lg,Size,3007SDC18 ROSADO LG,active,Maaji,,,
2062sbc10_azul_sm,Size,2062SBC10 AZUL SM,active,Maaji,,,
2062sbc10_azul_md,Size,2062SBC10 AZUL MD,active,Maaji,,,
2062sbc10_azul_lg,Size,2062SBC10 AZUL LG,active,Maaji,,,
