lv1_code,product_class_name,name,status,brand,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
1503CSD01-red-xs,Size,1503CSD01-red-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1503CSD01-red-sm,Size,1503CSD01-red-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1503CSD01-red-md,Size,1503CSD01-red-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1503CSD01-red-lg,Size,1503CSD01-red-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1503CSD01-red-xl,Size,1503CSD01-red-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1504CLD01-red-xs,Size,1504CLD01-red-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1504CLD01-red-sm,Size,1504CLD01-red-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1504CLD01-red-md,Size,1504CLD01-red-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1504CLD01-red-lg,Size,1504CLD01-red-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1504CLD01-red-xl,Size,1504CLD01-red-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1505CPR01-red-os,Size,1505CPR01-red-OS,active,Maaji,77000000000000000000,ONE SIZE,90000,COP Price
1506CSD01-black-xs,Size,1506CSD01-black-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1506CSD01-black-sm,Size,1506CSD01-black-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1506CSD01-black-md,Size,1506CSD01-black-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1506CSD01-black-lg,Size,1506CSD01-black-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1506CSD01-black-xl,Size,1506CSD01-black-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1507CKS01-black-xs,Size,1507CKS01-black-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1507CKS01-black-sm,Size,1507CKS01-black-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1507CKS01-black-md,Size,1507CKS01-black-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1507CKS01-black-lg,Size,1507CKS01-black-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1507CKS01-black-xl,Size,1507CKS01-black-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1508CCT01-black-xs,Size,1508CCT01-black-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1508CCT01-black-sm,Size,1508CCT01-black-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1508CCT01-black-md,Size,1508CCT01-black-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1508CCT01-black-lg,Size,1508CCT01-black-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1508CCT01-black-xl,Size,1508CCT01-black-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1509CKL01-black-xs,Size,1509CKL01-black-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1509CKL01-black-sm,Size,1509CKL01-black-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1509CKL01-black-md,Size,1509CKL01-black-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1509CKL01-black-lg,Size,1509CKL01-black-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1509CKL01-black-xl,Size,1509CKL01-black-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1510CPR01-blue-os,Size,1510CPR01-blue-OS,active,Maaji,77000000000000000000,ONE SIZE,90000,COP Price
1511CRO01-blue-xs,Size,1511CRO01-blue-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1511CRO01-blue-sm,Size,1511CRO01-blue-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1511CRO01-blue-md,Size,1511CRO01-blue-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1511CRO01-blue-lg,Size,1511CRO01-blue-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1511CRO01-blue-xl,Size,1511CRO01-blue-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1513CLS01-blue-xs,Size,1513CLS01-blue-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1513CLS01-blue-sm,Size,1513CLS01-blue-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1513CLS01-blue-md,Size,1513CLS01-blue-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1513CLS01-blue-lg,Size,1513CLS01-blue-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1513CLS01-blue-xl,Size,1513CLS01-blue-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1514CSD01-blue-xs,Size,1514CSD01-blue-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1514CSD01-blue-sm,Size,1514CSD01-blue-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1514CSD01-blue-md,Size,1514CSD01-blue-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1514CSD01-blue-lg,Size,1514CSD01-blue-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1514CSD01-blue-xl,Size,1514CSD01-blue-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1515CPR01-blue-os,Size,1515CPR01-blue-OS,active,Maaji,77000000000000000000,ONE SIZE,90000,COP Price
1516CCT01-blue-xs,Size,1516CCT01-blue-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1516CCT01-blue-sm,Size,1516CCT01-blue-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1516CCT01-blue-md,Size,1516CCT01-blue-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1516CCT01-blue-lg,Size,1516CCT01-blue-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1516CCT01-blue-xl,Size,1516CCT01-blue-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1518CSD01-orange-xs,Size,1518CSD01-orange-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1518CSD01-orange-sm,Size,1518CSD01-orange-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1518CSD01-orange-md,Size,1518CSD01-orange-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1518CSD01-orange-lg,Size,1518CSD01-orange-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1518CSD01-orange-xl,Size,1518CSD01-orange-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1519CCT01-orange-xs,Size,1519CCT01-orange-XS,active,Maaji,77000000000000000000,EXTRA SMALL,90000,COP Price
1519CCT01-orange-sm,Size,1519CCT01-orange-SM,active,Maaji,77000000000000000000,SMALL,90000,COP Price
1519CCT01-orange-md,Size,1519CCT01-orange-MD,active,Maaji,77000000000000000000,MEDIUM,90000,COP Price
1519CCT01-orange-lg,Size,1519CCT01-orange-LG,active,Maaji,77000000000000000000,LARGE,90000,COP Price
1519CCT01-orange-xl,Size,1519CCT01-orange-XL,active,Maaji,77000000000000000000,EXTRA LARGE,90000,COP Price
1520CPR01-orange-os,Size,1520CPR01-orange-OS,active,Maaji,77000000000000000000,ONE SIZE,90000,COP Price
1688KKC03-black-2k,Size,1688KKC03-black-2K,active,Maaji,77000000000000000000,2KIDS,90000,COP Price
1688KKC03-black-4k,Size,1688KKC03-black-4K,active,Maaji,77000000000000000000,4KIDS,90000,COP Price
1688KKC03-black-6k,Size,1688KKC03-black-6K,active,Maaji,77000000000000000000,6KIDS,90000,COP Price
1688KKC03-black-8k,Size,1688KKC03-black-8K,active,Maaji,77000000000000000000,8KIDS,90000,COP Price
1688KKC03-black-10k,Size,1688KKC03-black-10K,active,Maaji,77000000000000000000,10KIDS,90000,COP Price
1689KKC02-red-2k,Size,1689KKC02-red-2K,active,Maaji,77000000000000000000,2KIDS,90000,COP Price
1689KKC02-red-4k,Size,1689KKC02-red-4K,active,Maaji,77000000000000000000,4KIDS,90000,COP Price
1689KKC02-red-6k,Size,1689KKC02-red-6K,active,Maaji,77000000000000000000,6KIDS,90000,COP Price
1689KKC02-red-8k,Size,1689KKC02-red-8K,active,Maaji,77000000000000000000,8KIDS,90000,COP Price
1689KKC02-red-10k,Size,1689KKC02-red-10K,active,Maaji,77000000000000000000,10KIDS,90000,COP Price
1690KKC02-blue-2k,Size,1690KKC02-blue-2K,active,Maaji,77000000000000000000,2KIDS,90000,COP Price
1690KKC02-blue-4k,Size,1690KKC02-blue-4K,active,Maaji,77000000000000000000,4KIDS,90000,COP Price
1690KKC02-blue-6k,Size,1690KKC02-blue-6K,active,Maaji,77000000000000000000,6KIDS,90000,COP Price
1690KKC02-blue-8k,Size,1690KKC02-blue-8K,active,Maaji,77000000000000000000,8KIDS,90000,COP Price
1690KKC02-blue-10k,Size,1690KKC02-blue-10K,active,Maaji,77000000000000000000,10KIDS,90000,COP Price
1691KKC02-orange-2k,Size,1691KKC02-orange-2K,active,Maaji,77000000000000000000,2KIDS,90000,COP Price
1691KKC02-orange-4k,Size,1691KKC02-orange-4K,active,Maaji,77000000000000000000,4KIDS,90000,COP Price
1691KKC02-orange-6k,Size,1691KKC02-orange-6K,active,Maaji,77000000000000000000,6KIDS,90000,COP Price
1691KKC02-orange-8k,Size,1691KKC02-orange-8K,active,Maaji,77000000000000000000,8KIDS,90000,COP Price
1691KKC02-orange-10k,Size,1691KKC02-orange-10K,active,Maaji,77000000000000000000,10KIDS,90000,COP Price
1692KKC02-red-2k,Size,1692KKC02-red-2K,active,Maaji,77000000000000000000,2KIDS,90000,COP Price
1692KKC02-red-4k,Size,1692KKC02-red-4K,active,Maaji,77000000000000000000,4KIDS,90000,COP Price
1692KKC02-red-6k,Size,1692KKC02-red-6K,active,Maaji,77000000000000000000,6KIDS,90000,COP Price
1692KKC02-red-8k,Size,1692KKC02-red-8K,active,Maaji,77000000000000000000,8KIDS,90000,COP Price
1692KKC02-red-10k,Size,1692KKC02-red-10K,active,Maaji,77000000000000000000,10KIDS,90000,COP Price
1692KKC02-red-12k,Size,1692KKC02-red-12K,active,Maaji,77000000000000000000,12KIDS,90000,COP Price
1692KKC02-red-14k,Size,1692KKC02-red-14K,active,Maaji,77000000000000000000,14KIDS,90000,COP Price
1692KKC02-red-16k,Size,1692KKC02-red-16K,active,Maaji,77000000000000000000,16KIDS,90000,COP Price
1693KKC02-blue-2k,Size,1693KKC02-blue-2K,active,Maaji,77000000000000000000,2KIDS,,
1693KKC02-blue-4k,Size,1693KKC02-blue-4K,active,Maaji,77000000000000000000,4KIDS,90000,COP Price
