lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option
3060sfa03_cafe_lg,Size,3060SFA03 CAFE LG,active,Maaji,,7702781036263,
3060sfa03_cafe_xl,Size,3060SFA03 CAFE XL,active,Maaji,,7702781036270,
3061ssp01_cafe_sm,Size,3061SSP01 CAFE SM,active,Maaji,,7702781036294,
3061ssp01_cafe_md,Size,3061SSP01 CAFE MD,active,Maaji,,7702781036300,
3061ssp01_cafe_lg,Size,3061SSP01 CAFE LG,active,Maaji,,7702781036317,
3061ssp01_cafe_xl,Size,3061SSP01 CAFE XL,active,Maaji,,7702781036324,
3062sba01_rojo_sm,Size,3062SBA01 ROJO SM,active,Maaji,,7702781039127,
3062sba01_rojo_md,Size,3062SBA01 ROJO MD,active,Maaji,,7702781039134,
3062sba01_rojo_lg,Size,3062SBA01 ROJO LG,active,Maaji,,7702781039141,
3062sba01_rojo_xl,Size,3062SBA01 ROJO XL,active,Maaji,,7702781039158,
1483cct02_rojo_sm,Size,1483CCT02 ROJO SM,active,Maaji,,7702781029890,
1483cct02_rojo_md,Size,1483CCT02 ROJO MD,active,Maaji,,7702781029906,
1483cct02_rojo_lg,Size,1483CCT02 ROJO LG,active,Maaji,,7702781029913,
1483cct02_rojo_xl,Size,1483CCT02 ROJO XL,active,Maaji,,7702781029920,
9086kst02_verde_2-3,Size,9086KST02 VERDE 2-3,active,Maaji,,7702781037680,
9086kst02_verde_4-6,Size,9086KST02 VERDE 4-6,active,Maaji,,7702781037697,
9086kst02_verde_8-10,Size,9086KST02 VERDE 8-10,active,Maaji,,7702781037703,
9086kst02_verde_12-14,Size,9086KST02 VERDE 12-14,active,Maaji,,7702781037710,
9086kst02_verde_16-18,Size,9086KST02 VERDE 16-18,active,Maaji,,7702781037727,
9086kst03_azul_2-3,Size,9086KST03 AZUL 2-3,active,Maaji,,7702781037734,
9086kst03_azul_4-6,Size,9086KST03 AZUL 4-6,active,Maaji,,7702781037741,
9086kst03_azul_8-10,Size,9086KST03 AZUL 8-10,active,Maaji,,7702781037758,
9086kst03_azul_12-14,Size,9086KST03 AZUL 12-14,active,Maaji,,7702781037765,
9086kst03_azul_16-18,Size,9086KST03 AZUL 16-18,active,Maaji,,7702781037772,
9088kst02_rojo_2-3,Size,9088KST02 ROJO 2-3,active,Maaji,,7702781038083,
9088kst02_rojo_4-6,Size,9088KST02 ROJO 4-6,active,Maaji,,7702781038090,
9088kst02_rojo_8-10,Size,9088KST02 ROJO 8-10,active,Maaji,,7702781038106,
9088kst02_rojo_12-14,Size,9088KST02 ROJO 12-14,active,Maaji,,7702781038113,
9088kst02_rojo_16-18,Size,9088KST02 ROJO 16-18,active,Maaji,,7702781038120,
9088kst03_azul_2-3,Size,9088KST03 AZUL 2-3,active,Maaji,,7702781038182,
9088kst03_azul_4-6,Size,9088KST03 AZUL 4-6,active,Maaji,,7702781038199,
9088kst03_azul_8-10,Size,9088KST03 AZUL 8-10,active,Maaji,,7702781038205,
9088kst03_azul_12-14,Size,9088KST03 AZUL 12-14,active,Maaji,,7702781038212,
9088kst03_azul_16-18,Size,9088KST03 AZUL 16-18,active,Maaji,,7702781038229,
3083kkb03_rojo_02,Size,3083KKB03 ROJO 02,active,Maaji,,7702781040925,
3083kkb03_rojo_04,Size,3083KKB03 ROJO 04,active,Maaji,,7702781040932,
3083kkb03_rojo_06,Size,3083KKB03 ROJO 06,active,Maaji,,7702781040949,
3083kkb03_rojo_08,Size,3083KKB03 ROJO 08,active,Maaji,,7702781040956,
3083kkb03_rojo_10,Size,3083KKB03 ROJO 10,active,Maaji,,7702781040963,
3083kkb03_rojo_12,Size,3083KKB03 ROJO 12,active,Maaji,,7702781040970,
3083kkb03_rojo_14,Size,3083KKB03 ROJO 14,active,Maaji,,7702781040987,
3083kkb03_rojo_16,Size,3083KKB03 ROJO 16,active,Maaji,,7702781040994,
3090kkb02_rojo_02,Size,3090KKB02 ROJO 02,active,Maaji,,7702781041007,
3090kkb02_rojo_04,Size,3090KKB02 ROJO 04,active,Maaji,,7702781041014,
3090kkb02_rojo_06,Size,3090KKB02 ROJO 06,active,Maaji,,7702781041021,
3090kkb02_rojo_08,Size,3090KKB02 ROJO 08,active,Maaji,,7702781041038,
3090kkb02_rojo_10,Size,3090KKB02 ROJO 10,active,Maaji,,7702781041045,
3090kkb02_rojo_12,Size,3090KKB02 ROJO 12,active,Maaji,,7702781041052,
3090kkb02_rojo_14,Size,3090KKB02 ROJO 14,active,Maaji,,7702781041069,
3090kkb02_rojo_16,Size,3090KKB02 ROJO 16,active,Maaji,,7702781041076,
3080kkb03_azul_02,Size,3080KKB03 AZUL 02,active,Maaji,,7702781042509,
3080kkb03_azul_04,Size,3080KKB03 AZUL 04,active,Maaji,,7702781042516,
3080kkb03_azul_06,Size,3080KKB03 AZUL 06,active,Maaji,,7702781042523,
3080kkb03_azul_08,Size,3080KKB03 AZUL 08,active,Maaji,,7702781042530,
3080kkb03_azul_10,Size,3080KKB03 AZUL 10,active,Maaji,,7702781042547,
3080kkb03_azul_12,Size,3080KKB03 AZUL 12,active,Maaji,,7702781042554,
3080kkb03_azul_14,Size,3080KKB03 AZUL 14,active,Maaji,,7702781042561,
3080kkb03_azul_16,Size,3080KKB03 AZUL 16,active,Maaji,,7702781042578,
3094ko01_rojo_02,Size,3094KO01 ROJO 02,active,Maaji,,7702781040765,
3094ko01_rojo_04,Size,3094KO01 ROJO 04,active,Maaji,,7702781040772,
3094ko01_rojo_06,Size,3094KO01 ROJO 06,active,Maaji,,7702781040789,
3094ko01_rojo_08,Size,3094KO01 ROJO 08,active,Maaji,,7702781040796,
3094ko01_rojo_10,Size,3094KO01 ROJO 10,active,Maaji,,7702781040802,
3094ko01_rojo_12,Size,3094KO01 ROJO 12,active,Maaji,,7702781040819,
3094ko01_rojo_14,Size,3094KO01 ROJO 14,active,Maaji,,7702781040826,
3094ko01_rojo_16,Size,3094KO01 ROJO 16,active,Maaji,,7702781040833,
3102kb01_rojo_02,Size,3102KB01 ROJO 02,active,Maaji,,7702781040840,
3102kb01_rojo_04,Size,3102KB01 ROJO 04,active,Maaji,,7702781040857,
3102kb01_rojo_06,Size,3102KB01 ROJO 06,active,Maaji,,7702781040864,
3102kb01_rojo_08,Size,3102KB01 ROJO 08,active,Maaji,,7702781040871,
3102kb01_rojo_10,Size,3102KB01 ROJO 10,active,Maaji,,7702781040888,
3102kb01_rojo_12,Size,3102KB01 ROJO 12,active,Maaji,,7702781040895,
3102kb01_rojo_14,Size,3102KB01 ROJO 14,active,Maaji,,7702781040901,
3102kb01_rojo_16,Size,3102KB01 ROJO 16,active,Maaji,,7702781040918,
3095kks01_rojo_02,Size,3095KKS01 ROJO 02,active,Maaji,,7702781043322,
3095kks01_rojo_04,Size,3095KKS01 ROJO 04,active,Maaji,,7702781043339,
3095kks01_rojo_06,Size,3095KKS01 ROJO 06,active,Maaji,,7702781043346,
3095kks01_rojo_08,Size,3095KKS01 ROJO 08,active,Maaji,,7702781043353,
3095kks01_rojo_10,Size,3095KKS01 ROJO 10,active,Maaji,,7702781043360,
3095kks01_rojo_12,Size,3095KKS01 ROJO 12,active,Maaji,,7702781043377,
3095kks01_rojo_14,Size,3095KKS01 ROJO 14,active,Maaji,,7702781043384,
3095kks01_rojo_16,Size,3095KKS01 ROJO 16,active,Maaji,,7702781043391,
1689kkc02_rosado_02,Size,1689KKC02 ROSADO 02,active,Maaji,,7702781033583,
1689kkc02_rosado_04,Size,1689KKC02 ROSADO 04,active,Maaji,,7702781033590,
1689kkc02_rosado_06,Size,1689KKC02 ROSADO 06,active,Maaji,,7702781033606,
1689kkc02_rosado_08,Size,1689KKC02 ROSADO 08,active,Maaji,,7702781033613,
1689kkc02_rosado_10,Size,1689KKC02 ROSADO 10,active,Maaji,,7702781033620,
1689kkc02_rosado_12,Size,1689KKC02 ROSADO 12,active,Maaji,,7702781033637,
1689kkc02_rosado_14,Size,1689KKC02 ROSADO 14,active,Maaji,,7702781033644,
1689kkc02_rosado_16,Size,1689KKC02 ROSADO 16,active,Maaji,,7702781033651,
1692kc02_rosado_02,Size,1692KC02 ROSADO 02,active,Maaji,,7702781034443,
1692kc02_rosado_04,Size,1692KC02 ROSADO 04,active,Maaji,,7702781034450,
1692kc02_rosado_06,Size,1692KC02 ROSADO 06,active,Maaji,,7702781034467,
1692kc02_rosado_08,Size,1692KC02 ROSADO 08,active,Maaji,,7702781034474,
1692kc02_rosado_10,Size,1692KC02 ROSADO 10,active,Maaji,,7702781034481,
1692kc02_rosado_12,Size,1692KC02 ROSADO 12,active,Maaji,,7702781034498,
1692kc02_rosado_14,Size,1692KC02 ROSADO 14,active,Maaji,,7702781034504,
1692kc02_rosado_16,Size,1692KC02 ROSADO 16,active,Maaji,,7702781034511,
3101kkb01_negro_02,Size,3101KKB01 NEGRO 02,active,Maaji,,7702781041526,
3101kkb01_negro_04,Size,3101KKB01 NEGRO 04,active,Maaji,,7702781041533,
3101kkb01_negro_06,Size,3101KKB01 NEGRO 06,active,Maaji,,7702781041540,
3101kkb01_negro_08,Size,3101KKB01 NEGRO 08,active,Maaji,,7702781041557,
3101kkb01_negro_10,Size,3101KKB01 NEGRO 10,active,Maaji,,7702781041564,
3101kkb01_negro_12,Size,3101KKB01 NEGRO 12,active,Maaji,,7702781041571,
3101kkb01_negro_14,Size,3101KKB01 NEGRO 14,active,Maaji,,7702781041588,
3101kkb01_negro_16,Size,3101KKB01 NEGRO 16,active,Maaji,,7702781041595,
3096kb01_negro_02,Size,3096KB01 NEGRO 02,active,Maaji,,7702781041700,
3096kb01_negro_04,Size,3096KB01 NEGRO 04,active,Maaji,,7702781041717,
3096kb01_negro_06,Size,3096KB01 NEGRO 06,active,Maaji,,7702781041724,
3096kb01_negro_08,Size,3096KB01 NEGRO 08,active,Maaji,,7702781041731,
3096kb01_negro_10,Size,3096KB01 NEGRO 10,active,Maaji,,7702781041748,
3096kb01_negro_12,Size,3096KB01 NEGRO 12,active,Maaji,,7702781041755,
3096kb01_negro_14,Size,3096KB01 NEGRO 14,active,Maaji,,7702781041762,
3096kb01_negro_16,Size,3096KB01 NEGRO 16,active,Maaji,,7702781041779,
3088kb02_negro_02,Size,3088KB02 NEGRO 02,active,Maaji,,7702781041083,
3088kb02_negro_04,Size,3088KB02 NEGRO 04,active,Maaji,,7702781041090,
3088kb02_negro_06,Size,3088KB02 NEGRO 06,active,Maaji,,7702781041106,
3088kb02_negro_08,Size,3088KB02 NEGRO 08,active,Maaji,,7702781041113,
3088kb02_negro_10,Size,3088KB02 NEGRO 10,active,Maaji,,7702781041120,
3088kb02_negro_12,Size,3088KB02 NEGRO 12,active,Maaji,,7702781041137,
3088kb02_negro_14,Size,3088KB02 NEGRO 14,active,Maaji,,7702781041144,
3088kb02_negro_16,Size,3088KB02 NEGRO 16,active,Maaji,,7702781041151,
3097kkr01_negro_02,Size,3097KKR01 NEGRO 02,active,Maaji,,7702781041243,
3097kkr01_negro_04,Size,3097KKR01 NEGRO 04,active,Maaji,,7702781041250,
3097kkr01_negro_06,Size,3097KKR01 NEGRO 06,active,Maaji,,7702781041267,
3097kkr01_negro_08,Size,3097KKR01 NEGRO 08,active,Maaji,,7702781041274,
3097kkr01_negro_10,Size,3097KKR01 NEGRO 10,active,Maaji,,7702781041281,
3097kkr01_negro_12,Size,3097KKR01 NEGRO 12,active,Maaji,,7702781041298,
3097kkr01_negro_14,Size,3097KKR01 NEGRO 14,active,Maaji,,7702781041304,
3097kkr01_negro_16,Size,3097KKR01 NEGRO 16,active,Maaji,,7702781041311,
3091kko02_negro_02,Size,3091KKO02 NEGRO 02,active,Maaji,,7702781041168,
3091kko02_negro_04,Size,3091KKO02 NEGRO 04,active,Maaji,,7702781041175,
3091kko02_negro_06,Size,3091KKO02 NEGRO 06,active,Maaji,,7702781041182,
3091kko02_negro_08,Size,3091KKO02 NEGRO 08,active,Maaji,,7702781041199,
3091kko02_negro_10,Size,3091KKO02 NEGRO 10,active,Maaji,,7702781041205,
3091kko02_negro_12,Size,3091KKO02 NEGRO 12,active,Maaji,,7702781041212,
3091kko02_negro_14,Size,3091KKO02 NEGRO 14,active,Maaji,,7702781041229,
3091kko02_negro_16,Size,3091KKO02 NEGRO 16,active,Maaji,,7702781041236,
1688kc03_azul_02,Size,1688KC03 AZUL 02,active,Maaji,,7702781034115,
1688kc03_azul_04,Size,1688KC03 AZUL 04,active,Maaji,,7702781034122,
1688kc03_azul_06,Size,1688KC03 AZUL 06,active,Maaji,,7702781034139,
1688kc03_azul_08,Size,1688KC03 AZUL 08,active,Maaji,,7702781034146,
1688kc03_azul_10,Size,1688KC03 AZUL 10,active,Maaji,,7702781034153,
1688kc03_azul_12,Size,1688KC03 AZUL 12,active,Maaji,,7702781034160,
1688kc03_azul_14,Size,1688KC03 AZUL 14,active,Maaji,,7702781034177,
1688kc03_azul_16,Size,1688KC03 AZUL 16,active,Maaji,,7702781034184,
1694kc02_azul_02,Size,1694KC02 AZUL 02,active,Maaji,,7702781038335,
1694kc02_azul_04,Size,1694KC02 AZUL 04,active,Maaji,,7702781038342,
1694kc02_azul_06,Size,1694KC02 AZUL 06,active,Maaji,,7702781038359,
1694kc02_azul_08,Size,1694KC02 AZUL 08,active,Maaji,,7702781038366,
1694kc02_azul_10,Size,1694KC02 AZUL 10,active,Maaji,,7702781038373,
1694kc02_azul_12,Size,1694KC02 AZUL 12,active,Maaji,,7702781038380,
1694kc02_azul_14,Size,1694KC02 AZUL 14,active,Maaji,,7702781038397,
1694kc02_azul_16,Size,1694KC02 AZUL 16,active,Maaji,,7702781038403,
3081kkb02_azul_02,Size,3081KKB02 AZUL 02,active,Maaji,,7702781042189,
3081kkb02_azul_04,Size,3081KKB02 AZUL 04,active,Maaji,,7702781042196,
3081kkb02_azul_06,Size,3081KKB02 AZUL 06,active,Maaji,,7702781042202,
3081kkb02_azul_08,Size,3081KKB02 AZUL 08,active,Maaji,,7702781042219,
3081kkb02_azul_10,Size,3081KKB02 AZUL 10,active,Maaji,,7702781042226,
3081kkb02_azul_12,Size,3081KKB02 AZUL 12,active,Maaji,,7702781042233,
3081kkb02_azul_14,Size,3081KKB02 AZUL 14,active,Maaji,,7702781042240,
3081kkb02_azul_16,Size,3081KKB02 AZUL 16,active,Maaji,,7702781042257,
3053kkb02_azul_02,Size,3053KKB02 AZUL 02,active,Maaji,,7702781042424,
3053kkb02_azul_04,Size,3053KKB02 AZUL 04,active,Maaji,,7702781042431,
3053kkb02_azul_06,Size,3053KKB02 AZUL 06,active,Maaji,,7702781042448,
3053kkb02_azul_08,Size,3053KKB02 AZUL 08,active,Maaji,,7702781042455,
3053kkb02_azul_10,Size,3053KKB02 AZUL 10,active,Maaji,,7702781042462,
3053kkb02_azul_12,Size,3053KKB02 AZUL 12,active,Maaji,,7702781042479,
3053kkb02_azul_14,Size,3053KKB02 AZUL 14,active,Maaji,,7702781042486,
3053kkb02_azul_16,Size,3053KKB02 AZUL 16,active,Maaji,,7702781042493,
3051kkb04_azul_02,Size,3051KKB04 AZUL 02,active,Maaji,,7702781042349,
3051kkb04_azul_04,Size,3051KKB04 AZUL 04,active,Maaji,,7702781042356,
3051kkb04_azul_06,Size,3051KKB04 AZUL 06,active,Maaji,,7702781042363,
3051kkb04_azul_08,Size,3051KKB04 AZUL 08,active,Maaji,,7702781042370,
3051kkb04_azul_10,Size,3051KKB04 AZUL 10,active,Maaji,,7702781042387,
3051kkb04_azul_12,Size,3051KKB04 AZUL 12,active,Maaji,,7702781042394,
3051kkb04_azul_14,Size,3051KKB04 AZUL 14,active,Maaji,,7702781042400,
3051kkb04_azul_16,Size,3051KKB04 AZUL 16,active,Maaji,,7702781042417,
3084ko02_azul_02,Size,3084KO02 AZUL 02,active,Maaji,,7702781043063,
3084ko02_azul_04,Size,3084KO02 AZUL 04,active,Maaji,,7702781043070,
3084ko02_azul_06,Size,3084KO02 AZUL 06,active,Maaji,,7702781043087,
3084ko02_azul_08,Size,3084KO02 AZUL 08,active,Maaji,,7702781043094,
3084ko02_azul_10,Size,3084KO02 AZUL 10,active,Maaji,,7702781043100,
3084ko02_azul_12,Size,3084KO02 AZUL 12,active,Maaji,,7702781043117,
3084ko02_azul_14,Size,3084KO02 AZUL 14,active,Maaji,,7702781043124,
3084ko02_azul_16,Size,3084KO02 AZUL 16,active,Maaji,,7702781043131,
3098kr01_azul_02,Size,3098KR01 AZUL 02,active,Maaji,,7702781042585,
3098kr01_azul_04,Size,3098KR01 AZUL 04,active,Maaji,,7702781042592,
3098kr01_azul_06,Size,3098KR01 AZUL 06,active,Maaji,,7702781042608,
3098kr01_azul_08,Size,3098KR01 AZUL 08,active,Maaji,,7702781042615,
3098kr01_azul_10,Size,3098KR01 AZUL 10,active,Maaji,,7702781042622,
3098kr01_azul_12,Size,3098KR01 AZUL 12,active,Maaji,,7702781042639,
3098kr01_azul_14,Size,3098KR01 AZUL 14,active,Maaji,,7702781042646,
3098kr01_azul_16,Size,3098KR01 AZUL 16,active,Maaji,,7702781042653,
1690kkc02_azul_02,Size,1690KKC02 AZUL 02,active,Maaji,,7702781034771,
1690kkc02_azul_04,Size,1690KKC02 AZUL 04,active,Maaji,,7702781034788,
1690kkc02_azul_06,Size,1690KKC02 AZUL 06,active,Maaji,,7702781034795,
1690kkc02_azul_08,Size,1690KKC02 AZUL 08,active,Maaji,,7702781034801,
1690kkc02_azul_10,Size,1690KKC02 AZUL 10,active,Maaji,,7702781034818,
1690kkc02_azul_12,Size,1690KKC02 AZUL 12,active,Maaji,,7702781034825,
1690kkc02_azul_14,Size,1690KKC02 AZUL 14,active,Maaji,,7702781034832,
1690kkc02_azul_16,Size,1690KKC02 AZUL 16,active,Maaji,,7702781034849,
1693kkc02_azul_02,Size,1693KKC02 AZUL 02,active,Maaji,,7702781032326,
1693kkc02_azul_04,Size,1693KKC02 AZUL 04,active,Maaji,,7702781032333,
1693kkc02_azul_06,Size,1693KKC02 AZUL 06,active,Maaji,,7702781032340,
1693kkc02_azul_08,Size,1693KKC02 AZUL 08,active,Maaji,,7702781032357,
1693kkc02_azul_10,Size,1693KKC02 AZUL 10,active,Maaji,,7702781032364,
1693kkc02_azul_12,Size,1693KKC02 AZUL 12,active,Maaji,,7702781032371,
1693kkc02_azul_14,Size,1693KKC02 AZUL 14,active,Maaji,,7702781032388,
1693kkc02_azul_16,Size,1693KKC02 AZUL 16,active,Maaji,,7702781032395,
3100kkb01_anaranjado_02,Size,3100KKB01 ANARANJADO 02,active,Maaji,,7702781042905,
3100kkb01_anaranjado_04,Size,3100KKB01 ANARANJADO 04,active,Maaji,,7702781042912,
3100kkb01_anaranjado_06,Size,3100KKB01 ANARANJADO 06,active,Maaji,,7702781042929,
3100kkb01_anaranjado_08,Size,3100KKB01 ANARANJADO 08,active,Maaji,,7702781042936,
3100kkb01_anaranjado_10,Size,3100KKB01 ANARANJADO 10,active,Maaji,,7702781042943,
3100kkb01_anaranjado_12,Size,3100KKB01 ANARANJADO 12,active,Maaji,,7702781042950,
3100kkb01_anaranjado_14,Size,3100KKB01 ANARANJADO 14,active,Maaji,,7702781042967,
3100kkb01_anaranjado_16,Size,3100KKB01 ANARANJADO 16,active,Maaji,,7702781042974,
3066kb03_anaranjado_02,Size,3066KB03 ANARANJADO 02,active,Maaji,,7702781042820,
3066kb03_anaranjado_04,Size,3066KB03 ANARANJADO 04,active,Maaji,,7702781042837,
3066kb03_anaranjado_06,Size,3066KB03 ANARANJADO 06,active,Maaji,,7702781042844,
3066kb03_anaranjado_08,Size,3066KB03 ANARANJADO 08,active,Maaji,,7702781042851,
3066kb03_anaranjado_10,Size,3066KB03 ANARANJADO 10,active,Maaji,,7702781042868,
3066kb03_anaranjado_12,Size,3066KB03 ANARANJADO 12,active,Maaji,,7702781042875,
3066kb03_anaranjado_14,Size,3066KB03 ANARANJADO 14,active,Maaji,,7702781042882,
3066kb03_anaranjado_16,Size,3066KB03 ANARANJADO 16,active,Maaji,,7702781042899,
3101kkb02_anaranjado_02,Size,3101KKB02 ANARANJADO 02,active,Maaji,,7702781042745,
3101kkb02_anaranjado_04,Size,3101KKB02 ANARANJADO 04,active,Maaji,,7702781042752,
3101kkb02_anaranjado_06,Size,3101KKB02 ANARANJADO 06,active,Maaji,,7702781042769,
3101kkb02_anaranjado_08,Size,3101KKB02 ANARANJADO 08,active,Maaji,,7702781042776,
3101kkb02_anaranjado_10,Size,3101KKB02 ANARANJADO 10,active,Maaji,,7702781042783,
3101kkb02_anaranjado_12,Size,3101KKB02 ANARANJADO 12,active,Maaji,,7702781042790,
3101kkb02_anaranjado_14,Size,3101KKB02 ANARANJADO 14,active,Maaji,,7702781042806,
3101kkb02_anaranjado_16,Size,3101KKB02 ANARANJADO 16,active,Maaji,,7702781042813,
3099kko01_anaranjado_02,Size,3099KKO01 ANARANJADO 02,active,Maaji,,7702781042660,
3099kko01_anaranjado_04,Size,3099KKO01 ANARANJADO 04,active,Maaji,,7702781042677,
3099kko01_anaranjado_06,Size,3099KKO01 ANARANJADO 06,active,Maaji,,7702781042684,
3099kko01_anaranjado_08,Size,3099KKO01 ANARANJADO 08,active,Maaji,,7702781042691,
3099kko01_anaranjado_10,Size,3099KKO01 ANARANJADO 10,active,Maaji,,7702781042707,
3099kko01_anaranjado_12,Size,3099KKO01 ANARANJADO 12,active,Maaji,,7702781042714,
3099kko01_anaranjado_14,Size,3099KKO01 ANARANJADO 14,active,Maaji,,7702781042721,
3099kko01_anaranjado_16,Size,3099KKO01 ANARANJADO 16,active,Maaji,,7702781042738,
3085kko02_anaranjado_02,Size,3085KKO02 ANARANJADO 02,active,Maaji,,7702781042981,
3085kko02_anaranjado_04,Size,3085KKO02 ANARANJADO 04,active,Maaji,,7702781042998,
3085kko02_anaranjado_06,Size,3085KKO02 ANARANJADO 06,active,Maaji,,7702781043001,
3085kko02_anaranjado_08,Size,3085KKO02 ANARANJADO 08,active,Maaji,,7702781043018,
3085kko02_anaranjado_10,Size,3085KKO02 ANARANJADO 10,active,Maaji,,7702781043025,
3085kko02_anaranjado_12,Size,3085KKO02 ANARANJADO 12,active,Maaji,,7702781043032,
3085kko02_anaranjado_14,Size,3085KKO02 ANARANJADO 14,active,Maaji,,7702781043049,
3085kko02_anaranjado_16,Size,3085KKO02 ANARANJADO 16,active,Maaji,,7702781043056,
3103kks01_anaranjado_02,Size,3103KKS01 ANARANJADO 02,active,Maaji,,7702781043247,
3103kks01_anaranjado_04,Size,3103KKS01 ANARANJADO 04,active,Maaji,,7702781043254,
3103kks01_anaranjado_06,Size,3103KKS01 ANARANJADO 06,active,Maaji,,7702781043261,
3103kks01_anaranjado_08,Size,3103KKS01 ANARANJADO 08,active,Maaji,,7702781043278,
3103kks01_anaranjado_10,Size,3103KKS01 ANARANJADO 10,active,Maaji,,7702781043285,
3103kks01_anaranjado_12,Size,3103KKS01 ANARANJADO 12,active,Maaji,,7702781043292,
3103kks01_anaranjado_14,Size,3103KKS01 ANARANJADO 14,active,Maaji,,7702781043308,
3103kks01_anaranjado_16,Size,3103KKS01 ANARANJADO 16,active,Maaji,,7702781043315,
1691kkc02_morado_02,Size,1691KKC02 MORADO 02,active,Maaji,,7702781033255,
1691kkc02_morado_04,Size,1691KKC02 MORADO 04,active,Maaji,,7702781033262,
1691kkc02_morado_06,Size,1691KKC02 MORADO 06,active,Maaji,,7702781033279,
1691kkc02_morado_08,Size,1691KKC02 MORADO 08,active,Maaji,,7702781033286,
1691kkc02_morado_10,Size,1691KKC02 MORADO 10,active,Maaji,,7702781033293,
1691kkc02_morado_12,Size,1691KKC02 MORADO 12,active,Maaji,,7702781033309,
1691kkc02_morado_14,Size,1691KKC02 MORADO 14,active,Maaji,,7702781033316,
1691kkc02_morado_16,Size,1691KKC02 MORADO 16,active,Maaji,,7702781033323,
1695kkc01_morado_02,Size,1695KKC01 MORADO 02,active,Maaji,,7702781035051,
1695kkc01_morado_04,Size,1695KKC01 MORADO 04,active,Maaji,,7702781035068,
1695kkc01_morado_06,Size,1695KKC01 MORADO 06,active,Maaji,,7702781035075,
1695kkc01_morado_08,Size,1695KKC01 MORADO 08,active,Maaji,,7702781035082,
1695kkc01_morado_10,Size,1695KKC01 MORADO 10,active,Maaji,,7702781035099,
1695kkc01_morado_12,Size,1695KKC01 MORADO 12,active,Maaji,,7702781035105,
1695kkc01_morado_14,Size,1695KKC01 MORADO 14,active,Maaji,,7702781035112,
1695kkc01_morado_16,Size,1695KKC01 MORADO 16,active,Maaji,,7702781035129,
1891asa01_gris_sm,Size,1891ASA01 GRIS SM,active,Maaji,,7702781043575,
1891asa01_gris_md,Size,1891ASA01 GRIS MD,active,Maaji,,7702781043582,
1891asa01_gris_lg,Size,1891ASA01 GRIS LG,active,Maaji,,7702781043599,
1863alm03_gris_xs,Size,1863ALM03 GRIS XS,active,Maaji,,7702781039363,
1863alm03_gris_sm,Size,1863ALM03 GRIS SM,active,Maaji,,7702781039370,
1863alm03_gris_md,Size,1863ALM03 GRIS MD,active,Maaji,,7702781039387,
1863alm03_gris_lg,Size,1863ALM03 GRIS LG,active,Maaji,,7702781039394,
1832asb02_azul_sm,Size,1832ASB02 AZUL SM,active,Maaji,,7702781041991,
1832asb02_ azul_md,Size,1832ASB02  AZUL MD,active,Maaji,,7702781042004,
1832asb02_ azul_lg,Size,1832ASB02  AZUL LG,active,Maaji,,7702781042011,
1886ash02_gris_xs,Size,1886ASH02 GRIS XS,active,Maaji,,7702781039714,
1886ash02_gris_sm,Size,1886ASH02 GRIS SM,active,Maaji,,7702781039721,
1886ash02_gris_md,Size,1886ASH02 GRIS MD,active,Maaji,,7702781039738,
1886ash02_gris_lg,Size,1886ASH02 GRIS LG,active,Maaji,,7702781039745,
1760asb05_ azul_sm,Size,1760ASB05  AZUL SM,active,Maaji,,7702781036096,
1760asb05_ azul_md,Size,1760ASB05  AZUL MD,active,Maaji,,7702781036102,
1760asb05_ azul_lg,Size,1760ASB05  AZUL LG,active,Maaji,,7702781036119,
1887asa01_gris_sm,Size,1887ASA01 GRIS SM,active,Maaji,,7702781041793,
1887asa01_gris_md,Size,1887ASA01 GRIS MD,active,Maaji,,7702781041809,
1887asa01_gris_lg,Size,1887ASA01 GRIS LG,active,Maaji,,7702781041816,
1872abd01_azul_sm,Size,1872ABD01 AZUL SM,active,Maaji,,7702781041946,
1872abd01_azul_md,Size,1872ABD01 AZUL MD,active,Maaji,,7702781041953,
1872abd01_azul_lg,Size,1872ABD01 AZUL LG,active,Maaji,,7702781041960,
1886ash01_blanco_xs,Size,1886ASH01 BLANCO XS,active,Maaji,,7702781039660,
1886ash01_blanco_sm,Size,1886ASH01 BLANCO SM,active,Maaji,,7702781039677,
1886ash01_blanco_md,Size,1886ASH01 BLANCO MD,active,Maaji,,7702781039684,
1886ash01_blanco_lg,Size,1886ASH01 BLANCO LG,active,Maaji,,7702781039691,
1785aly04_gris_sm,Size,1785ALY04 GRIS SM,active,Maaji,,7702781033873,
1785aly04_gris_md,Size,1785ALY04 GRIS MD,active,Maaji,,7702781033880,
1785aly04_gris_lg,Size,1785ALY04 GRIS LG,active,Maaji,,7702781033897,
1769all05_negro_xs,Size,1769ALL05 NEGRO XS,active,Maaji,,7702781041373,
1769all05_negro_sm,Size,1769ALL05 NEGRO SM,active,Maaji,,7702781041380,
1769all05_negro_md,Size,1769ALL05 NEGRO MD,active,Maaji,,7702781041397,
1769all05_negro_lg,Size,1769ALL05 NEGRO LG,active,Maaji,,7702781041403,
1882ast01_negro_sm,Size,1882AST01 NEGRO SM,active,Maaji,,7702781036140,
1882ast01_negro_md,Size,1882AST01 NEGRO MD,active,Maaji,,7702781036157,
