lv1_code,product_class_name,name,status,brand,image.1.url,image.1.description,image.1.is_primary,image.2.url,image.2.description,image.2.is_primary,image.3.url,image.3.description,image.3.is_primary,image.4.url,image.4.description,image.4.is_primary,image.5.url,image.5.description,image.5.is_primary,image.6.url,image.6.description,image.6.is_primary,attribute.saya_color.single_option,variation_children_code
1049TSS04_blue,Colour,1049TSS04_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517494183/Summer2018/1049TSS04_blue_3.jpg,1049TSS04_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517494184/Summer2018/1049TSS04_blue_4.jpg,1049TSS04_blue_4,,,,,,,,,,,,,,blue,1049TSS04_blue_sm|1049TSS04_blue_md|1049TSS04_blue_lg|1049TSS04_blue_xl
1049TSS03_blue,Colour,1049TSS03_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517494183/Summer2018/1049TSS03_blue_3.jpg,1049TSS03_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517494186/Summer2018/1049TSS03_blue_4.jpg,1049TSS03_blue_4,,,,,,,,,,,,,,blue,1049TSS03_blue_sm|1049TSS03_blue_md|1049TSS03_blue_lg|1049TSS03_blue_xl
1049TSS02_red,Colour,1049TSS02_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517494182/Summer2018/1049TSS02_red_3.jpg,1049TSS02_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517494181/Summer2018/1049TSS02_red_4.jpg,1049TSS02_red_4,,,,,,,,,,,,,,red,1049TSS02_red_sm|1049TSS02_red_md|1049TSS02_red_lg|1049TSS02_red_xl
1046TSF04_purple,Colour,1046TSF04_purple,active,Maaji,http://res.cloudinary.com/maaji/image/upload/v1517494177/Summer2018/1046TSF04_purple_3.jpg,1046TSF04_purple_3,,https://res.cloudinary.com/maaji/image/upload/v1517494179/Summer2018/1046TSF04_purple_4.jpg,1046TSF04_purple_4,,,,,,,,,,,,,,purple,1046TSF04_purple_sm|1046TSF04_purple_md|1046TSF04_purple_lg|1046TSF04_purple_xl
1046TSF03_blue,Colour,1046TSF03_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517494179/Summer2018/1046TSF03_blue_3.jpg,1046TSF03_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517494181/Summer2018/1046TSF03_blue_4.jpg,1046TSF03_blue_4,,,,,,,,,,,,,,blue,1046TSF03_blue_sm|1046TSF03_blue_md|1046TSF03_blue_lg|1046TSF03_blue_xl
1042TRS03_red,Colour,1042TRS03_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517494172/Summer2018/1042TRS03_red_3.jpg,1042TRS03_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517494174/Summer2018/1042TRS03_red_4.jpg,1042TRS03_red_4,,https://res.cloudinary.com/maaji/image/upload/v1517494171/Summer2018/1042TRS03_red_5.jpg,1042TRS03_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517494173/Summer2018/1042TRS03_red_6.jpg,1042TRS03_red_6,,,,,,,,red,1042TRS03_red_sm|1042TRS03_red_md|1042TRS03_red_lg|1042TRS03_red_xl
1042TRS02_blue,Colour,1042TRS02_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517494176/Summer2018/1042TRS02_blue_3.jpg,1042TRS02_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517494175/Summer2018/1042TRS02_blue_4.jpg,1042TRS02_blue_4,,https://res.cloudinary.com/maaji/image/upload/v1517494176/Summer2018/1042TRS02_blue_5.jpg,1042TRS02_blue_5,,https://res.cloudinary.com/maaji/image/upload/v1517494178/Summer2018/1042TRS02_blue_6.jpg,1042TRS02_blue_6,,,,,,,,blue,1042TRS02_blue_sm|1042TRS02_blue_md|1042TRS02_blue_lg|1042TRS02_blue_xl
1041TBS03_black,Colour,1041TBS03_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517494173/Summer2018/1041TBS03_black_3.jpg,1041TBS03_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517494171/Summer2018/1041TBS03_black_4.jpg,10541TBS03_black_4,,,,,,,,,,,,,,black,1041TBS03_black_sm|1041TBS03_black_md|1041TBS03_black_lg|1041TBS03_black_xl
1041TBS02_red,Colour,1041TBS02_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517494168/Summer2018/1041TBS02_red_3.jpg,1041TBS02_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517494168/Summer2018/1041TBS02_red_4.jpg,1041TBS02_red_4,,,,,,,,,,,,,,red,1041TBS02_red_sm|1041TBS02_red_md|1041TBS02_red_lg|1041TBS02_red_xl
1038TSL03_red,Colour,1038TSL03_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517494167/Summer2018/1038TSL03_red_3.jpg,1038TSL03_red,,https://res.cloudinary.com/maaji/image/upload/v1517494167/Summer2018/1038TSL03_red_4.jpg,1038TSL03_red_4,,,,,,,,,,,,,,red,1038TSL03_red_sm|1038TSL03_red_md|1038TSL03_red_lg|1038TSL03_red_xl
1038TSL02_blue,Colour,1038TSL02_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517494167/Summer2018/1038TSL02_blue_3.jpg,1038TSL_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517494167/Summer2018/1038TSL02_blue_4.jpg,1038TSL02_blue_4,,,,,,,,,,,,,,blue,1038TSL02_blue_sm|1038TSL02_blue_md|1038TSL02_blue_lg|1038TSL02_blue_xl
1372CSH02_black,Colour,1372CSH02_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1519238611/Summer2018/1372CSH02_black_1.jpg,1372CSh02_black_1,,https://res.cloudinary.com/maaji/image/upload/v1519239070/Summer2018/1372CSH02_black_2.jpg,1372CSH02_black_2,,,,,,,,,,,,,,black,1372CSH02_black_sm|1372CSH02_black_md|1372CSH02_black_lg
1422CSD04_purple,Colour,1422CSD04_purple,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522811/Summer2018/1422CSD04_purple_3.jpg,1422CSD04_purple_3,,https://res.cloudinary.com/maaji/image/upload/v1517522810/Summer2018/1422CSD04_purple_4.jpg,1422CSD04_purple_4,,,,,,,,,,,,,,purple,1422CSD04_purple_sm|1422CSD04_purple_md|1422CSD04_purple_lg
1438CSD05_red,Colour,1438CSD05_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517592366/Summer2018/1438CSD05_red_3.jpg,1438CSd05_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517592366/Summer2018/1438CSD05_red_4.jpg,1438CSD04_red_4,,,,,,,,,,,,,,red,1438CSD05_red_sm|1438CSD05_red_md|1438CSD05_red_lg
1442CSH05_purple,Colour,1442CSH05_purple,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522917/Summer2018/1442CSH05_purple_1.jpg,1442CSH05_purple_1,,https://res.cloudinary.com/maaji/image/upload/v1517522920/Summer2018/1442CSH05_purple_2.jpg,1442CSH05_purple_2,,,,,,,,,,,,,,purple,1442CSH05_purple_sm|1442CSH05_purple_md|1442CSH05_purple_lg
1442CSH06_blue,Colour,1442CSH06_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1519244428/Summer2018/1442CSH06_blue_1.jpg,1442CSH06_blue_1,,https://res.cloudinary.com/maaji/image/upload/v1519244427/Summer2018/1442CSH06_blue_2.jpg,1442CSH06_blue_2,,https://res.cloudinary.com/maaji/image/upload/v1517593440/Summer2018/3045SFT04_1442CSH06_blue_3.jpg,1442CSH06_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517593442/Summer2018/3045SFT04_1442CSH06_blue_4.jpg,1442CSH06_blue_4,,,,,,,,blue,1442CSH06_blue_sm|1442CSH06_blue_md|1442CSH06_blue_lg
1446CKL01_blue,Colour,1446CKL01_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517594368/Summer2018/1446CKL01_blue_1.jpg,1446CKL01_blue_1,,https://res.cloudinary.com/maaji/image/upload/v1517594368/Summer2018/1446CKL01_blue_2.jpg,1446CKL01_blue_2,,https://res.cloudinary.com/maaji/image/upload/v1517594345/Summer2018/1516CCT01_1446CKL01_blue_3.jpg,1446CKL01_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517594346/Summer2018/1516CCT01_1446CKL01_blue_4.jpg,1446CKL01_blue_4,,https://res.cloudinary.com/maaji/image/upload/v1517594345/Summer2018/1516CCT01_1446CKL01_blue_5.jpg,1446CKL01_blue_5,,,,,blue,1446CKL01_blue_sm|1446CKL01_blue_md|1446CKL01_blue_lg
1461CSD03_blue,Colour,1461CSD03_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517594952/Summer2018/1461CSD03_blue_3.jpg,1461CSD03_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517594952/Summer2018/1461CSD03_blue_4.jpg,1461CSD03_blue_4,,,,,,,,,,,,,,blue,1461CSD03_blue_sm|1461CSD03_blue_md|1461CSD03_blue_lg
1461CSD04_purple,Colour,1461CSD04_purple,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522811/Summer2018/1461CSD04_purple_3.jpg,1461CSD04_purple_3,,https://res.cloudinary.com/maaji/image/upload/v1517522811/Summer2018/1461CSD04_purple_4.jpg,1461CSD04_purple_4,,,,,,,,,,,,,,purple,1461CSD04_purple_sm|1461CSD04_purple_md|1461CSD04_purple_lg
1468CPA03_red,Colour,1468CPA03_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517595821/Summer2018/1483CCT02_1468CPA03_red_3.jpg,1468CPA03_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517595821/Summer2018/1483CCT02_1468CPA03_red_4.jpg,1463CPA03_red_4,,https://res.cloudinary.com/maaji/image/upload/v1517801148/Summer2018/1468CPA03_red_1.jpg,1468CPA03_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801129/Summer2018/1468CPA03_red_2.jpg,1468CPA03_red_2,,,,,,,,red,1468CPA03_red_sm|1468CPA03_red_md|1468CPA03_red_lg
1469CKS04_purple,Colour,1469CKS04_purple,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522918/Summer2018/1469CKS04_purple_1.jpg,1469CKS04_purple_1,,https://res.cloudinary.com/maaji/image/upload/v1517522922/Summer2018/1469CKS04_purple_2.jpg,1469CKS04_purple_2,,,,,,,,,,,,,,purple,1469CKS04_purple_sm|1469CKS04_purple_md|1469CKS04_purple_lg
1471CSD02_black,Colour,1471CSD02_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522434/Summer2018/1471CSD02_black_3.jpg,1471CSD02_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522431/Summer2018/1471CSD02_black_4.jpg,1471CSD02_black_4,,https://res.cloudinary.com/maaji/image/upload/v1517522433/Summer2018/1471CSD02_black_7.jpg,1471CSD02_black_7,,https://res.cloudinary.com/maaji/image/upload/v1517522447/Summer2018/1471CSD02_black_8.jpg,1471CSD02_black_8,,,,,,,,black,1471CSD02_black_sm|1471CSD02_black_md|1471CSD02_black_lg
1477CSD03_purple,Colour,1477CSD03_purple,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522811/Summer2018/1477CSD03_purple_3.jpg,1477CSD03_purple_3,,https://res.cloudinary.com/maaji/image/upload/v1517522812/Summer2018/1477CSD03_purple_4.jpg,1477CSD03_purple_4,,,,,,,,,,,,,,purple,1477CSD03_purple_sm|1477CSD03_purple_md|1477CSD03_purple_lg
1483CCT02_red,Colour,1483CCT02_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517598047/Summer2018/1483CCT02_red_1.jpg,1483CCT02_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517598046/Summer2018/1483CCT02_red_2.jpg,1483CCT02_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517595821/Summer2018/1483CCT02_1468CPA03_red_3.jpg,1483CCT02_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517595821/Summer2018/1483CCT02_1468CPA03_red_4.jpg,1483CCT02_red_4,,,,,,,,red,1483CCT02_red_sm|1483CCT02_red_md|1483CCT02_red_lg
1502CSD01_red,Colour,1502CSD01_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517598593/Summer2018/1502CSD01_red_3.jpg,1502CSD01_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517598593/Summer2018/1502CSD01_red_4.jpg,1502CSD01_red_4,,,,,,,,,,,,,,red,1502CSD01_red_sm|1502CSD01_red_md|1502CSD01_red_lg
1503CSD01_red,Colour,1503CSD01_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517598972/Summer2018/1503CSD01_red_3.jpg,1503CSD01_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517598971/Summer2018/1503CSD01_red_4.jpg,1503CSD01_red_4,,,,,,,,,,,,,,red,1503CSD01_red_sm|1503CSD01_red_md|1503CSD01_red_lg
1504CLD01_red,Colour,1504CLD01_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517598973/Summer2018/1504CLD01_red_3.jpg,1504CLD01_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517598973/Summer2018/1504CLD01_red_4.jpg,1504CLD01_red_4,,,,,,,,,,,,,,red,1504CLD01_red_sm|1504CLD01_red_md|1504CLD01_red_lg
1506CSD01_black,Colour,1506CSD01_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522432/Summer2018/1506CSD01_black_3.jpg,1506CSD01_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517600078/Summer2018/1506CSD01_black_4.jpg,1506CSD01_black_4,,,,,,,,,,,,,,black,1506CSD01_black_sm|1506CSD01_black_md|1506CSD01_black_lg
1507CKS01_black,Colour,1507CKS01_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522431/Summer2018/1508CCT01_1507CKS01_black_3.jpg,1507CKS01_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522440/Summer2018/1508CCT01_1507CKS01_black_4.jpg,1507CKS01_black_4,,https://res.cloudinary.com/maaji/image/upload/v1519239595/Summer2018/1507CKS01_black_1.jpg,1507CKS01_black_1,yes,https://res.cloudinary.com/maaji/image/upload/v1519239595/Summer2018/1507CKS01_black_2.jpg,1507CKS01_black_2,,,,,,,,black,1507CKS01_black_sm|1507CKS01_black_md|1507CKS01_black_lg
1508CCT01_black,Colour,1508CCT01_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522431/Summer2018/1508CCT01_1507CKS01_black_3.jpg,1508CCT01_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522440/Summer2018/1508CCT01_1507CKS01_black_4.jpg,1508CCT01_black_4,,https://res.cloudinary.com/maaji/image/upload/v1517522514/Summer2018/1508CCT01_black_1.jpg,1508CCT01_black_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522513/Summer2018/1508CCT01_black_2.jpg,1508CCT01_black_2,,,,,,,,black,1508CCT01_black_sm|1508CCT01_black_md|1508CCT01_black_lg
1509CKL01_black,Colour,1509CKL01_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522442/Summer2018/1509CKL01_black_3.jpg,1509CKL01_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522439/Summer2018/1509CKL01_black_4.jpg,1509CKL01_black_4,,https://res.cloudinary.com/maaji/image/upload/v1517522438/Summer2018/1509CKL01_black_7.jpg,1509CKL01_black_7,,https://res.cloudinary.com/maaji/image/upload/v1517522438/Summer2018/1509CKL01_black_8.jpg,1509CKL01_black_8,,https://res.cloudinary.com/maaji/image/upload/v1519240363/Summer2018/1509CKL01_black_1.jpg,1509CKL01_black_1,,https://res.cloudinary.com/maaji/image/upload/v1519240363/Summer2018/1509CKL01_black_2.jpg,1509CKL01_black_2,,black,1509CKL01_black_sm|1509CKL01_black_md|1509CKL01_black_lg
1511CRO01_blue,Colour,1511CRO01_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517602380/Summer2018/1511CRO01_blue_3.jpg,1511CRO01_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517602380/Summer2018/1511CRO01_blue_4.jpg,1511CRO01_blue_4,,,,,,,,,,,,,,blue,1511CRO01_blue_sm|1511CRO01_blue_md|1511CRO01_blue_lg
1513CLS01_blue,Colour,1513CLS01_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517602909/Summer2018/1513CLS01_blue_3.jpg,1513CLS01_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517602909/Summer2018/1513CLS01_blue_4.jpg,1513CLS01_blue_4,,,,,,,,,,,,,,blue,1513CLS01_blue_sm|1513CLS01_blue_md|1513CLS01_blue_lg
1514CSD01_blue,Colour,1514CSD01_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517603166/Summer2018/1514CSD01_blue_3.jpg,1514CSD01_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517603166/Summer2018/1514CSD01_blue_4.jpg,1514CSD01_blue_4,,,,,,,,,,,,,,blue,1514CSD01_blue_sm|1514CSD01_blue_md|1514CSD01_blue_lg
1516CCT01_blue,Colour,1516CCT01_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517594345/Summer2018/1516CCT01_1446CKL01_blue_3.jpg,1516CCT01_blue_3,,https://res.cloudinary.com/maaji/image/upload/v1517594346/Summer2018/1516CCT01_1446CKL01_blue_4.jpg,1516CCT01_blue_4,,https://res.cloudinary.com/maaji/image/upload/v1517594345/Summer2018/1516CCT01_1446CKL01_blue_5.jpg,1516CCT01_blue_5,,https://res.cloudinary.com/maaji/image/upload/v1517594344/Summer2018/1516CCT01_1446CKL01_blue_6.jpg,1516CCT01_blue_6,,https://res.cloudinary.com/maaji/image/upload/v1517594345/Summer2018/1516CCT01_1446CKL01_blue_7.jpg,1516CCT01_blue_7,,https://res.cloudinary.com/maaji/image/upload/v1517594344/Summer2018/1516CCT01_1446CKL01_blue_8.jpg,1516CCT01_blue_8,,blue,1516CCT01_blue_sm|1516CCT01_blue_md|1516CCT01_blue_lg
1518CSD01_orange,Colour,1518CSD01_orange,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522812/Summer2018/1518CSD01_orange_3.jpg,1518CSD01_orange_3,,https://res.cloudinary.com/maaji/image/upload/v1517522814/Summer2018/1518CSD01_orange_4.jpg,1518CSD01_orange_4,,,,,,,,,,,,,,orange,1518CSD01_orange_sm|1518CSD01_orange_md|1518CSD01_orange_lg
1519CCT01_orange,Colour,1519CCT01_orange,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522814/Summer2018/1519CCT01_1469CKS04_orange_3.jpg,1519CCT01_orange_3,,https://res.cloudinary.com/maaji/image/upload/v1517522814/Summer2018/1519CCT01_1469CKS04_orange_4.jpg,1519CCT01_orange_4,,https://res.cloudinary.com/maaji/image/upload/v1517522919/Summer2018/1519CCT01_orange_1.jpg,1510CCT01_orange_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517522919/Summer2018/1519CCT01_orange_2.jpg,1519CCT01_orange_2,,,,,,,,orange,1519CCT01_orange_sm|1519CCT01_orange_md|1519CCT01_orange_lg
1520SFH03_red,Colour,1520SFH03_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517762031/Summer2018/1520SFH03_red_1.jpg,1520SFH03_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517762030/Summer2018/1520SFH03_red_2.jpg,1520SFH03_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517762026/Summer2018/1520SFH03_red_5.jpg,1520SFH03_red_5,,https://res.cloudinary.com/maaji/image/upload/v1517801094/Summer2018/1520SFH03_red_6.jpg,1520SFH03_red_6,,,,,,,,red,1520SFH03_red_sm|1520SFH03_red_md|1520SFH03_red_lg|1520SFH03_red_xl
1932SFT04_black,Colour,1932SFT04_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522513/Summer2018/1932SFT04_black_1.jpg,1932SFT04_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522513/Summer2018/1932SFT04_black_2.jpg,1932SFT04_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522444/Summer2018/1932SFT04_black_3.jpg,1932SFT04_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522444/Summer2018/1932SFT04_black_4.jpg,1932SFT04_black_4,,,,,,,,black,1932SFT04_black_sm|1932SFT04_black_md|1932SFT04_black_lg|1932SFT04_black_xl
1932SFT05_orange,Colour,1932SFT05_orange,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522925/Summer2018/1932SFT05_orange_1.jpg,1932SFT05_orange_1,,https://res.cloudinary.com/maaji/image/upload/v1517522924/Summer2018/1932SFT05_orange_2.jpg,1932SFT05_orange_2,,https://res.cloudinary.com/maaji/image/upload/v1517522816/Summer2018/1932SFT05_1932SAC02_orange_3.jpg,1232SFT05_orange_3,,https://res.cloudinary.com/maaji/image/upload/v1517522817/Summer2018/1932SFT05_1932SAC02_orange_4.jpg,1932SFT05_orange_4,,,,,,,,orange,1932SFT05_orange_sm|1932SFT05_orange_md|1932SFT05_orange_lg|1932SFT05_orange_xl
2021SFA04_orange,Colour,2021SFA04_orange,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522926/Summer2018/2021SFA04_orange_1.jpg,2021SFA04_orange_1,,https://res.cloudinary.com/maaji/image/upload/v1517522926/Summer2018/2021SFA04_orange_2.jpg,2021SFA04_orange_2,,https://res.cloudinary.com/maaji/image/upload/v1517522927/Summer2018/2021SFA04_orange_5.jpg,2021SFA04_orange_5,,https://res.cloudinary.com/maaji/image/upload/v1517522929/Summer2018/2021SFA04_orange_6.jpg,2021SFA04_orange_6,,https://res.cloudinary.com/maaji/image/upload/v1517522818/Summer2018/2021SFA04_2110SBC03_orange_3.jpg,2021SFA04_orange_3,,,https://res.cloudinary.com/maaji/image/upload/v1517522819/Summer2018/2021SFA04_2110SBC03_orange_5.jpg,2021SFA04_orange_5,orange,2021SFA04_orange_sm|2021SFA04_orange_md|2021SFA04_orange_lg|2021SFA04_orange_xl
2033SUN04_black,Colour,2033SUN04_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522520/Summer2018/2033SUN04_black_1.jpg,2033SUN04_black_1,,https://res.cloudinary.com/maaji/image/upload/v1517522519/Summer2018/2033SUN04_black_2.jpg,2033SUN04_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522449/Summer2018/2033SUN04_1943SAC03_black_3.jpg,2033SUN04_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522448/Summer2018/2033SUN04_1943SAC03_black_4.jpg,2033SUN04_black_4,,,,,,,,black,2033SUN04_black_sm|2033SUN04_black_md|2033SUN04_black_lg|2033SUN04_black_xl
2047SHN03_red,Colour,2047SHN03_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517787341/Summer2018/2047SHN03_red_1.jpg,2047SHN03_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517787333/Summer2018/2047SHN03_red_2.jpg,2047SHN03_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517787112/Summer2018/2047SHN03_2024SBC05_red_3.jpg,2047SHN03_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517787111/Summer2018/2047SHN03_2024SBC05_red_4.jpg,2047SHN03_red_4,,,,,,,,red,2047SHN03_red_sm|2047SHN03_red_md|2047SHN03_red_lg|2047SHN03_red_xl
2050SSE01_black,Colour,2050SSE01_black,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522524/Summer2018/2050SSE01_black_1.jpg,2050SSE01_black_1,,http://res.cloudinary.com/maaji/image/upload/v1517522523/Summer2018/2050SSE01_black_2.jpg,2050SSE01_black_2,,https://res.cloudinary.com/maaji/image/upload/v1517522452/Summer2018/2050SSE01_2050SBC01_black_3.jpg,2050SSE01_black_3,,https://res.cloudinary.com/maaji/image/upload/v1517522453/Summer2018/2050SSE01_2050SDC01_black_4.jpg,2050SSE01_black_4,,,,,,,,black,2050SSE01_black_sm|2050SSE01_black_md|2050SSE01_black_lg|2050SSE01_black_xl
2112SFA02_blue,Colour,2112SFA02_blue,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517858079/Summer2018/2112SFA02_blue_1.jpg,2112SFA02_blue_1,,https://res.cloudinary.com/maaji/image/upload/v1517858079/Summer2018/2112SFA02_blue_2.jpg,2112SFA02_blue_2,,https://res.cloudinary.com/maaji/image/upload/v1517858079/Summer2018/2112SFA02_blue_5.jpg,2112SFA02_blue_5,,https://res.cloudinary.com/maaji/image/upload/v1517858080/Summer2018/2112SFA02_blue_6.jpg,2112SFA03_blue_6,,,,,,,,blue,2112SFA02_blue_sm|2112SFA02_blue_md|2112SFA02_blue_lg|2112SFA02_blue_xl
2131SUN02_red,Colour,2131SUN02_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801368/Summer2018/2131SUN02_red_1.jpg,2131SUN02_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801095/Summer2018/2131SUN02_red_2.jpg,2131SUN02_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517842642/Summer2018/2131SUN02_2062SBC09_red_3.jpg,2131SUN02_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517842643/Summer2018/2131SUN02_2062SCC09_red_4.jpg,2131SUN02_red_4,,,,,,,,red,2131SUN02_red_sm|2131SUN02_red_md|2131SUN02_red_lg|2131SUN02_red_xl
2131SUN03_orange,Colour,2131SUN03_orange,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517522939/Summer2018/2131SUN03_orange_1.jpg,2131SUN03_orange_1,,https://res.cloudinary.com/maaji/image/upload/v1517522933/Summer2018/2131SUN03_orange_2.jpg,2131SUN03_orange_2,,https://res.cloudinary.com/maaji/image/upload/v1517522821/Summer2018/2131SUN03_2062SBC12_orange_3.jpg,2131SUN03_orange_3,,https://res.cloudinary.com/maaji/image/upload/v1517522821/Summer2018/2131SUN03_2062SCC12_orange_4.jpg,2131SUN03_orange_4,,,,,,,,orange,2131SUN03_orange_sm|2131SUN03_orange_md|2131SUN03_orange_lg|2131SUN03_orange_xl
2135SSF03_red,Colour,2135SSF03_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801143/Summer2018/2135SSF03_red_1.jpg,2135SSF03_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517801182/Summer2018/2135SSF03_red_2.jpg,2135SSF03_red_2,,https://res.cloudinary.com/maaji/image/upload/v1517865643/Summer2018/2135SSF03_red_3.jpg,2135SSF03_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517865643/Summer2018/2135SSF03_red_4.jpg,2135SSF03_red_4,,,,,,,,red,2135SSF03_red_sm|2135SSF03_red_md|2135SSF03_red_lg
2153SUN02_red,Colour,2153SUN02_red,active,Maaji,https://res.cloudinary.com/maaji/image/upload/v1517801207/Summer2018/2153SUN02_red_1.jpg,2153SUN02_red_1,,https://res.cloudinary.com/maaji/image/upload/v1517783371/Summer2018/2153SUN02_2043SBC05_red_3.jpg,3153SUN02_red_3,,https://res.cloudinary.com/maaji/image/upload/v1517783373/Summer2018/2153SUN02_2043SCC05_red_4.jpg,3153SUN02_red_4,,https://res.cloudinary.com/maaji/image/upload/v1517801214/Summer2018/2153SUN02_red_2.jpg,2153SUN02_red_2,,,,,,,,red,2153SUN02_red_sm|2153SUN02_red_md|2153SUN02_red_lg|2153SUN02_red_xl
