lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option
2183SCT01_orange_xl,Size,2183SCT01_orange_xl,active,Maaji,,7702781044671,
2184SBA01_orange_sm,Size,2184SBA01_orange_sm,active,Maaji,,7702781036447,
2184SBA01_orange_md,Size,2184SBA01_orange_md,active,Maaji,,7702781036454,
2184SBA01_orange_lg,Size,2184SBA01_orange_lg,active,Maaji,,7702781036461,
2184SBA01_orange_xl,Size,2184SBA01_orange_xl,active,Maaji,,7702781036478,
2186SSP01_orange_sm,Size,2186SSP01_orange_sm,active,Maaji,,7702781038298,
2186SSP01_orange_md,Size,2186SSP01_orange_md,active,Maaji,,7702781038304,
2186SSP01_orange_lg,Size,2186SSP01_orange_lg,active,Maaji,,7702781038311,
3011SHN01_pink_sm,Size,3011SHN01_pink_sm,active,Maaji,,7702781039271,
3011SHN01_pink_md,Size,3011SHN01_pink_md,active,Maaji,,7702781039288,
3011SHN01_pink_lg,Size,3011SHN01_pink_lg,active,Maaji,,7702781039295,
3011SHN01_pink_xl,Size,3011SHN01_pink_xl,active,Maaji,,7702781039301,
3012SFH05_blue_sm,Size,3012SFH05_blue_sm,active,Maaji,,7702781039929,
3012SFH05_blue_md,Size,3012SFH05_blue_md,active,Maaji,,7702781039936,
3012SFH05_blue_lg,Size,3012SFH05_blue_lg,active,Maaji,,7702781039943,
3042SFH02_red_sm,Size,3042SFH02_red_sm,active,Maaji,,7702781031275,
3042SFH02_red_md,Size,3042SFH02_red_md,active,Maaji,,7702781031282,
3042SFH02_red_lg,Size,3042SFH02_red_lg,active,Maaji,,7702781031299,
3042SFH02_red_xl,Size,3042SFH02_red_xl,active,Maaji,,7702781031305,
3042SFH03_purple_sm,Size,3042SFH03_purple_sm,active,Maaji,,7702781031787,
3042SFH03_purple_md,Size,3042SFH03_purple_md,active,Maaji,,7702781031794,
3042SFH03_purple_lg,Size,3042SFH03_purple_lg,active,Maaji,,7702781031800,
3042SFH03_purple_xl,Size,3042SFH03_purple_xl,active,Maaji,,7702781031817,
3045SFT04_pink_sm,Size,3045SFT04_pink_sm,active,Maaji,,7702781031930,
3045SFT04_pink_md,Size,3045SFT04_pink_md,active,Maaji,,7702781031947,
3045SFT04_pink_lg,Size,3045SFT04_pink_lg,active,Maaji,,7702781031954,
3045SFT04_pink_xl,Size,3045SFT04_pink_xl,active,Maaji,,7702781031961,
3048SUN04_blue_sm,Size,3048SUN04_blue_sm,active,Maaji,,7702781040024,
3048SUN04_blue_md,Size,3048SUN04_blue_md,active,Maaji,,7702781040031,
3048SUN04_blue_lg,Size,3048SUN04_blue_lg,active,Maaji,,7702781040048,
3048SUN04_blue_xl,Size,3048SUN04_blue_xl,active,Maaji,,7702781040055,
3053SFA05_blue_sm,Size,3053SFA05_blue_sm,active,Maaji,,7702781040420,
3053SFA05_blue_md,Size,3053SFA05_blue_md,active,Maaji,,7702781040437,
3053SFA05_blue_lg,Size,3053SFA05_blue_lg,active,Maaji,,7702781040444,
3053SFA05_blue_xl,Size,3053SFA05_blue_xl,active,Maaji,,7702781040451,
3054SFA03_blue_sm,Size,3054SFA03_blue_sm,active,Maaji,,7702781037642,
3054SFA03_blue_md,Size,3054SFA03_blue_md,active,Maaji,,7702781037659,
3054SFA03_blue_lg,Size,3054SFA03_blue_lg,active,Maaji,,7702781037666,
3054SFA03_blue_xl,Size,3054SFA03_blue_xl,active,Maaji,,7702781037673,
3063SBR01_white_sm,Size,3063SBR01_white_sm,active,Maaji,,7702781036744,
3063SBR01_white_md,Size,3063SBR01_white_md,active,Maaji,,7702781036751,
3063SBR01_white_lg,Size,3063SBR01_white_lg,active,Maaji,,7702781036768,
3063SBR01_white_xl,Size,3063SBR01_white_xl,active,Maaji,,7702781036775,
3063SBR02_orange_sm,Size,3063SBR02_orange_sm,active,Maaji,,7702781036591,
3063SBR02_orange_md,Size,3063SBR02_orange_md,active,Maaji,,7702781036607,
3063SBR02_orange_lg,Size,3063SBR02_orange_lg,active,Maaji,,7702781036614,
3066SUN01_black_sm,Size,3066SUN01_black_sm,active,Maaji,,7702781038670,
3066SUN01_black_md,Size,3066SUN01_black_md,active,Maaji,,7702781038687,
3066SUN01_black_lg,Size,3066SUN01_black_lg,active,Maaji,,7702781038694,
3066SUN01_black_xl,Size,3066SUN01_black_xl,active,Maaji,,7702781038700,
3068SSP01_black_sm,Size,3068SSP01_black_sm,active,Maaji,,7702781031220,
