lv1_code,product_class_name,name,status,brand,attribute.co_online.boolean,attribute.us_online.boolean,image.1.url,image.1.description,image.1.is_primary,image.2.url,image.2.description,image.2.is_primary,image.3.url,image.3.description,image.3.is_primary,image.4.url,image.4.description,image.4.is_primary,image.5.url,image.5.description,image.5.is_primary,image.6.url,image.6.description,image.6.is_primary,attribute.saya_color.single_option,variation_children_code
3101KKB01_black,Colour,3101KKB01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681757/Summer2018/3101KKB01_black_3.jpg,3101KKB01_black_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681747/Summer2018/3101KKB01_black_4.jpg,3101KKB01_black_4,,,,,,,,,,,,,,black,3101KKB01_black_2k|3101KKB01_black_4k|3101KKB01_black_6k|3101KKB01_black_8k|3101KKB01_black_10k|3101KKB01_black_12k|3101KKB01_black_14k|3101KKB01_black_16k
3096KKB01_black,Colour,3096KKB01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682074/Summer2018/3096KKB01_black_3.jpg,3096KKB01_black_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517682069/Summer2018/3096KKB01_black_4.jpg,3096KKB01_black_4,,,,,,,,,,,,,,black,3096KKB01_black_2k|3096KKB01_black_4k|3096KKB01_black_6k|3096KKB01_black_8k|3096KKB01_black_10k|3096KKB01_black_12k|3096KKB01_black_14k|3096KKB01_black_16k
3088KKB02_black,Colour,3088KKB02_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681996/Summer2018/3088KKB02_black_3.jpg,3088KKB02_black_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681996/Summer2018/3088KKB02_black_4.jpg,3088KKB02_black_4,,,,,,,,,,,,,,black,3088KKB02_black_2k|3088KKB02_black_4k|3088KKB02_black_6k|3088KKB02_black_8k|3088KKB02_black_10k|3088KKB02_black_12k|3088KKB02_black_14k|3088KKB02_black_16k
3097KKR01_black,Colour,3097KKR01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682077/Summer2018/3097KKR01_black_3.jpg,3097KKR01_black_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517682082/Summer2018/3097KKR01_black_4.jpg,3097KKR01_black_4,,,,,,,,,,,,,,black,3097KKR01_black_2k|3097KKR01_black_4k|3097KKR01_black_6k|3097KKR01_black_8k|3097KKR01_black_10k|3097KKR01_black_12k|3097KKR01_black_14k|3097KKR01_black_16k
3091KKO02_black,Colour,3091KKO02_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682037/Summer2018/3091KKO02_black_3.jpg,3091KKO02_black_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517682040/Summer2018/3091KKO02_black_4.jpg,3091KKO02_black_4,,,,,,,,,,,,,,black,3091KKO02_black_2k|3091KKO02_black_4k|3091KKO02_black_6k|3091KKO02_black_8k|3091KKO02_black_10k|3091KKO02_black_12k|3091KKO02_black_14k|3091KKO02_black_16k
1688KKC03_blue,Colour,1688KKC03_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525377751/Summer2018/1688KKC03_blue_3.jpg,1688KKC03_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525377754/Summer2018/1688KKC03_blue_4.jpg,1688KKC03_blue_4,,,,,,,,,,,,,,blue,1688KKC03_blue_2k|1688KKC03_blue_4k|1688KKC03_blue_6k|1688KKC03_blue_8k|1688KKC03_blue_10k|1688KKC03_blue_12k|1688KKC03_blue_14k|1688KKC03_blue_16k
1694KKC02_blue,Colour,1694KKC02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525382002/Summer2018/1694KKC02_blue_3.jpg,1694KKC02_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525382003/Summer2018/1694KKC02_blue_4.jpg,1694KKC02_blue_4,,,,,,,,,,,,,,blue,1694KKC02_blue_2k|1694KKC02_blue_4k|1694KKC02_blue_6k|1694KKC02_blue_8k|1694KKC02_blue_10k|1694KKC02_blue_12k|1694KKC02_blue_14k|1694KKC02_blue_16k
3081KKB02_blue,Colour,3081KKB02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681947/Summer2018/3081KKB02_blue_3.jpg,3081KKB02_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681959/Summer2018/3081KKB02_blue_4.jpg,3081KKB02_blue_4,,,,,,,,,,,,,,blue,3081KKB02_blue_2k|3081KKB02_blue_4k|3081KKB02_blue_6k|3081KKB02_blue_8k|3081KKB02_blue_10k|3081KKB02_blue_12k|3081KKB02_blue_14k|3081KKB02_blue_16k
3053KKB02_blue,Colour,3053KKB02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681902/Summer2018/3053KKB02_blue_3.jpg,3053KKB02_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681922/Summer2018/3053KKB02_blue_4.jpg,3053KKB02_blue_4,,,,,,,,,,,,,,blue,3053KKB02_blue_2k|3053KKB02_blue_4k|3053KKB02_blue_6k|3053KKB02_blue_8k|3053KKB02_blue_10k|3053KKB02_blue_12k|3053KKB02_blue_14k|3053KKB02_blue_16k
3051KKB04_blue,Colour,3051KKB04_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681888/Summer2018/3051KKB04_blue_3.jpg,3051KKB04_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681902/Summer2018/3051KKB04_blue_4.jpg,3051KKB04_blue_4,,,,,,,,,,,,,,blue,3051KKB04_blue_2k|3051KKB04_blue_4k|3051KKB04_blue_6k|3051KKB04_blue_8k|3051KKB04_blue_10k|3051KKB04_blue_12k|3051KKB04_blue_14k|3051KKB04_blue_16k
3084KKO02_blue,Colour,3084KKO02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681979/Summer2018/3084KKO02_blue_3.jpg,3084KKO02_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681966/Summer2018/3084KKO02_blue_4.jpg,3084KKO02_blue_4,,,,,,,,,,,,,,blue,3084KKO02_blue_2k|3084KKO02_blue_4k|3084KKO02_blue_6k|3084KKO02_blue_8k|3084KKO02_blue_10k|3084KKO02_blue_12k|3084KKO02_blue_14k|3084KKO02_blue_16k
3098KKR01_blue,Colour,3098KKR01_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682080/Summer2018/3098KKR01_blue_3.jpg,3098KKR01_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517682083/Summer2018/3098KKR01_blue_4.jpg,3098KKR01_blue_4,,,,,,,,,,,,,,blue,3098KKR01_blue_2k|3098KKR01_blue_4k|3098KKR01_blue_6k|3098KKR01_blue_8k|3098KKR01_blue_10k|3098KKR01_blue_12k|3098KKR01_blue_14k|3098KKR01_blue_16k
1690KKC02_blue,Colour,1690KKC02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525378311/Summer2018/1690KKC02_blue_3.jpg,1690KKC02_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525378314/Summer2018/1690KKC02_blue_4.jpg,1690KKC02_blue_4,,,,,,,,,,,,,,blue,1690KKC02_blue_2k|1690KKC02_blue_4k|1690KKC02_blue_6k|1690KKC02_blue_8k|1690KKC02_blue_10k|1690KKC02_blue_12k|1690KKC02_blue_14k|1690KKC02_blue_16k
1693KKC02_blue,Colour,1693KKC02_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525381813/Summer2018/1693KKC02_blue_3.jpg,1693KKC02_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525381815/Summer2018/1693KKC02_blue_4.jpg,1693KKC02_blue_4,,,,,,,,,,,,,,blue,1693KKC02_blue_2k|1693KKC02_blue_4k|1693KKC02_blue_6k|1693KKC02_blue_8k|1693KKC02_blue_10k|1693KKC02_blue_12k|1693KKC02_blue_14k|1693KKC02_blue_16k
3100KKB01_orange,Colour,3100KKB01_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681741/Summer2018/3100KKB01_orange_3.jpg,3100KKB01_orange_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681723/Summer2018/3100KKB01_orange_4.jpg,3100KKB01_orange_4,,,,,,,,,,,,,,orange,3100KKB01_orange_2k|3100KKB01_orange_4k|3100KKB01_orange_6k|3100KKB01_orange_8k|3100KKB01_orange_10k|3100KKB01_orange_12k|3100KKB01_orange_14k|3100KKB01_orange_16k
3066KKB03_orange,Colour,3066KKB03_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681916/Summer2018/3066KKB03_orange_3.jpg,3066KKB03_orange_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681935/Summer2018/3066KKB03_orange_4.jpg,3066KKB03_orange_4,,,,,,,,,,,,,,orange,3066KKB03_orange_2k|3066KKB03_orange_4k|3066KKB03_orange_6k|3066KKB03_orange_8k|3066KKB03_orange_10k|3066KKB03_orange_12k|3066KKB03_orange_14k|3066KKB03_orange_16k
3101KKB02_orange,Colour,3101KKB02_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681781/Summer2018/3101KKB02_orange_3.jpg,3101KKB02_orange_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681791/Summer2018/3101KKB02_orange_4.jpg,3101KKB02_orange_4,,,,,,,,,,,,,,orange,3101KKB02_orange_2k|3101KKB02_orange_4k|3101KKB02_orange_6k|3101KKB02_orange_8k|3101KKB02_orange_10k|3101KKB02_orange_12k|3101KKB02_orange_14k|3101KKB02_orange_16k
3099KKO01_orange,Colour,3099KKO01_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681726/Summer2018/3099KKO01_orange_3.jpg,3099KKO01_orange_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681719/Summer2018/3099KKO01_orange_4.jpg,3099KKO01_orange_4,,,,,,,,,,,,,,orange,3099KKO01_orange_2k|3099KKO01_orange_4k|3099KKO01_orange_6k|3099KKO01_orange_8k|3099KKO01_orange_10k|3099KKO01_orange_12k|3099KKO01_orange_14k|3099KKO01_orange_16k
3085KKO02_orange,Colour,3085KKO02_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517682006/Summer2018/3085KKO02_orange_3.jpg,3085KKO02_orange_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681975/Summer2018/3085KKO02_orange_4.jpg,3085KKO02_orange_4,,,,,,,,,,,,,,orange,3085KKO02_orange_2k|3085KKO02_orange_4k|3085KKO02_orange_6k|3085KKO02_orange_8k|3085KKO02_orange_10k|3085KKO02_orange_12k|3085KKO02_orange_14k|3085KKO02_orange_16k
3103KKS01_orange,Colour,3103KKS01_orange,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517681823/Summer2018/3103KKS01_orange_3.jpg,3103KKS01_orange_3,yes,https://res.cloudinary.com/maaji/image/upload/v1517681820/Summer2018/3103KKS01_orange_4.jpg,3103KKS01_orange_4,,,,,,,,,,,,,,orange,3103KKS01_orange_2k|3103KKS01_orange_4k|3103KKS01_orange_6k|3103KKS01_orange_8k|3103KKS01_orange_10k|3103KKS01_orange_12k|3103KKS01_orange_14k|3103KKS01_orange_16k
1691KKC02_purple,Colour,1691KKC02_purple,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525378943/Summer2018/1691KKC02_purple_3.jpg,1691KKC02_purple_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525378944/Summer2018/1691KKC02_purple_4.jpg,1691KKC02_purple_4,,,,,,,,,,,,,,purple,1691KKC02_purple_2k|1691KKC02_purple_4k|1691KKC02_purple_6k|1691KKC02_purple_8k|1691KKC02_purple_10k|1691KKC02_purple_12k|1691KKC02_purple_14k|1691KKC02_purple_16k
1695KKC01_purple,Colour,1695KKC01_purple,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525382116/Summer2018/1695KKC01_purple_3.jpg,1695KKC01_purple_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525382118/Summer2018/1695KKC01_purple_4.jpg,1695KKC01_purple_4,,,,,,,,,,,,,,purple,1695KKC01_purple_2k|1695KKC01_purple_4k|1695KKC01_purple_6k|1695KKC01_purple_8k|1695KKC01_purple_10k|1695KKC01_purple_12k|1695KKC01_purple_14k|1695KKC01_purple_16k
1891ASA01_gray,Colour,1891ASA01_gray,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525747536/Summer2018/1891ASA01_gray_3.jpg,1891ASA01_gray_3,yes,https://res.cloudinary.com/maaji/image/upload/v1518317455/Summer2018/1891ASA01_gray_4.jpg,1891ASA01_gray_4,,,,,,,,,,,,,,gray,1891ASA01_gray_sm|1891ASA01_gray_md|1891ASA01_gray_lg
1863ALM03_gray,Colour,1863ALM03_gray,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525637221/Summer2018/1863ALM03_gray_1.jpg,1863ALM03_gray_1,yes,https://res.cloudinary.com/maaji/image/upload/v1518229281/Summer2018/1863ALM03_gray_2.jpg,1863ALM03_gray_2,,,,,,,,,,,,,,gray,1863ALM03_gray_xs|1863ALM03_gray_sm|1863ALM03_gray_md|1863ALM03_gray_lg
1832ASB02_beige,Colour,1832ASB02_beige,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525633216/Summer2018/1832ASB02_beige_1.jpg,1832ASB02_beige_3,yes,https://res.cloudinary.com/maaji/image/upload/v1519073130/Summer2018/1832ASB02_beige_2.jpg,1832ASB02_beige_4,,,,,,,,,,,,,,beige,1832ASB02_beige_sm|1832ASB02_beige_md|1832ASB02_beige_lg
1886ASH02_gray,Colour,1886ASH02_gray,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525745376/Summer2018/1886ASH02_gray_1.jpg,1886ASH02_gray_1,yes,https://res.cloudinary.com/maaji/image/upload/v1523322824/Summer2018/1886ASH02_gray_2.jpg,1886ASH02_gray_2,,,,,,,,,,,,,,gray,1886ASH02_gray_xs|1886ASH02_gray_sm|1886ASH02_gray_md|1886ASH02_gray_lg
1760ASB05_beige,Colour,1760ASB05_beige,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525384652/Summer2018/1760ASB05_beige_3.jpg,1760ASB05_beige_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525384654/Summer2018/1760ASB05_beige_4.jpg,1760ASB05_beige_4,,,,,,,,,,,,,,beige,1760ASB05_beige_sm|1760ASB05_beige_md|1760ASB05_beige_lg
1887ASA01_gray,Colour,1887ASA01_gray,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525745389/Summer2018/1887ASA01_gray_3.jpg,1887ASA01_gray_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525745397/Summer2018/1887ASA01_gray_4.jpg,1887ASA01_gray_4,,,,,,,,,,,,,,gray,1887ASA01_gray_sm|1887ASA01_gray_md|1887ASA01_gray_lg
1872ABD01_beige,Colour,1872ABD01_beige,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525724684/Summer2018/1872ABD01_beige_3.jpg,1872ABD01_beige_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525724686/Summer2018/1872ABD01_beige_4.jpg,1872ABD01_beige_4,,https://res.cloudinary.com/maaji/image/upload/v1525724689/Summer2018/1872ABD01_beige_5.jpg,1872ABD01_beige_5,,,,,,,,,,,beige,1872ABD01_beige_sm|1872ABD01_beige_md|1872ABD01_beige_lg
1886ASH01_white,Colour,1886ASH01_white,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525744991/Summer2018/1886ASH01_white_1.jpg,1886ASH01_white_1,yes,https://res.cloudinary.com/maaji/image/upload/v1525744997/Summer2018/1886ASH01_white_2.jpg,1886ASH01_white_2,,,,,,,,,,,,,,white,1886ASH01_white_xs|1886ASH01_white_sm|1886ASH01_white_md|1886ASH01_white_lg
1785ALY04_gray,Colour,1785ALY04_gray,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525449447/Summer2018/1785ALY04_gray_3.jpg,1785ALY04_gray_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525449492/Summer2018/1785ALY04_gray_4.jpg,1785ALY04_gray_4,,,,,,,,,,,,,,gray,1785ALY04_gray_sm|1785ALY04_gray_md|1785ALY04_gray_lg
1769ALL05_black,Colour,1769ALL05_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525385501/Summer2018/1769ALL05_black_1.jpg,1769ALL05_black_1,yes,https://res.cloudinary.com/maaji/image/upload/v1525385504/Summer2018/1769ALL05_black_2.jpg,1769ALL05_black_2,,,,,,,,,,,,,,black,1769ALL05_black_xs|1769ALL05_black_sm|1769ALL05_black_md|1769ALL05_black_lg
1882AST01_black,Colour,1882AST01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525743005/Summer2018/1882AST01_black_3.jpg,1882AST01_black_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525743011/Summer2018/1882AST01_black_4.jpg,1882AST01_black_4,,,,,,,,,,,,,,black,1882AST01_black_sm|1882AST01_black_md|1882AST01_black_lg
1786ALC07_gray,Colour,1786ALC07_gray,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525465724/Summer2018/1786ALC07_gray_1.jpg,1786ALC07_gray_1,yes,https://res.cloudinary.com/maaji/image/upload/v1525465726/Summer2018/1786ALC07_gray_2.jpg,1786ALC07_gray_2,,,,,,,,,,,,,,gray,1786ALC07_gray_xs|1786ALC07_gray_sm|1786ALC07_gray_md|1786ALC07_gray_lg
1779ASB04_black,Colour,1779ASB04_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525385464/Summer2018/1779ASB04_black_3.jpg,1779ASB04_black_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525385466/Summer2018/1779ASB04_black_4.jpg,1779ASB04_black_4,,,,,,,,,,,,,,black,1779ASB04_black_sm|1779ASB04_black_md|1779ASB04_black_lg
1883ATT03_gray,Colour,1883ATT03_gray,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525743585/Summer2018/1883ATT03_gray_3.jpg,1883ATT03_gray_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525743590/Summer2018/1883ATT03_gray_4.jpg,1883ATT03_gray_4,,,,,,,,,,,,,,gray,1883ATT03_gray_sm|1883ATT03_gray_md|1883ATT03_gray_lg
1876ASH01_blue,Colour,1876ASH01_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525730105/Summer2018/1876ASH01_blue_1.jpg,1876ASH01_blue_1,yes,https://res.cloudinary.com/maaji/image/upload/v1525730107/Summer2018/1876ASH01_blue_2.jpg,1876ASH01_blue_2,,,,,,,,,,,,,,blue,1876ASH01_blue_xs|1876ASH01_blue_sm|1876ASH01_blue_md|1876ASH01_blue_lg
1879ASB01_blue,Colour,1879ASB01_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525741673/Summer2018/1879ASB01_blue_3.jpg,1879ASB01_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525741678/Summer2018/1879ASB01_blue_4.jpg,1879ASB01_blue_4,,,,,,,,,,,,,,blue,1879ASB01_blue_sm|1879ASB01_blue_md|1879ASB01_blue_lg
1823ALC05_blue,Colour,1823ALC05_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517804963/Summer2018/1823ALC05_blue_1.jpg,1823ALC05_blue_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517804962/Summer2018/1823ALC05_blue_2.jpg,1823ALC05_blue_2,,,,,,,,,,,,,,blue,1823ALC05_blue_xs|1823ALC05_blue_sm|1823ALC05_blue_md|1823ALC05_blue_lg
1875ASB01_black,Colour,1875ASB01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525729773/Summer2018/1875ASB01_black_3.jpg,1875ASB01_black_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525729776/Summer2018/1875ASB01_black_4.jpg,1875ASB01_black_4,,,,,,,,,,,,,,black,1875ASB01_black_sm|1875ASB01_black_md|1875ASB01_black_lg
1827ASB03_blue,Colour,1827ASB03_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525632008/Summer2018/1827ASB03_blue_3.jpg,1827ASB03_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525632013/Summer2018/1827ASB03_blue_4.jpg,1827ASB03_blue_4,,,,,,,,,,,,,,blue,1827ASB03_blue_sm|1827ASB03_blue_md|1827ASB03_blue_lg
1837ALM04_blue,Colour,1837ALM04_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525633989/Summer2018/1837ALM04_blue_1.jpg,1837ALM04_blue_1,yes,https://res.cloudinary.com/maaji/image/upload/v1525633993/Summer2018/1837ALM04_blue_2.jpg,1837ALM04_blue_2,,,,,,,,,,,,,,blue,1837ALM04_blue_xs|1837ALM04_blue_sm|1837ALM04_blue_md|1837ALM04_blue_lg
1825ALM05_blue,Colour,1825ALM05_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517804997/Summer2018/1825ALM05_blue_1.jpg,1825ALM05_blue_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517805003/Summer2018/1825ALM05_blue_2.jpg,1825ALM05_blue_2,,,,,,,,,,,,,,blue,1825ALM05_blue_xs|1825ALM05_blue_sm|1825ALM05_blue_md|1825ALM05_blue_lg
1806ALM03_blue,Colour,1806ALM03_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517804878/Summer2018/1806ALM03_blue_1.jpg,1806ALM03_blue_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517804896/Summer2018/1806ALM03_blue_2.jpg,1806ALM03_blue_2,,https://res.cloudinary.com/maaji/image/upload/v1517804893/Summer2018/1806ALM03_blue_6.jpg,1860ALM03_blue_6,,https://res.cloudinary.com/maaji/image/upload/v1517804920/Summer2018/1806ALM03_blue_7.jpg,1860ALM03_blue_7,,,,,,,,blue,1806ALM03_blue_xs|1806ALM03_blue_sm|1806ALM03_blue_md|1806ALM03_blue_lg
1786ALM08_blue,Colour,1786ALM08_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525465784/Summer2018/1786ALM08_blue_1.jpg,1786ALM08_blue_1,yes,https://res.cloudinary.com/maaji/image/upload/v1525465786/Summer2018/1786ALM08_blue_2.jpg,1786ALM08_blue_2,,,,,,,,,,,,,,blue,1786ALM08_blue_xs|1786ALM08_blue_sm|1786ALM08_blue_md|1786ALM08_blue_lg
1849ATT01_black,Colour,1849ATT01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525637048/Summer2018/1849ATT01_black_3.jpg,1849ATT01_black_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525637053/Summer2018/1849ATT01_black_4.jpg,1849ATT01_black_4,,,,,,,,,,,,,,black,1849ATT01_black_sm|1849ATT01_black_md|1849ATT01_black_lg
1888ATT03_blue,Colour,1888ATT03_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525746594/Summer2018/1888ATT03_blue_3.jpg,188ATT03_blue_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525746601/Summer2018/1888ATT03_blue_4.jpg,1888ATT03_blue_4,,,,,,,,,,,,,,blue,1888ATT03_blue_sm|1888ATT03_blue_md|1888ATT03_blue_lg
1795APA05_blue,Colour,1795APA05_blue,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1517804872/Summer2018/1795APA05_blue_1.jpg,1795APA05_blue_1,yes,https://res.cloudinary.com/maaji/image/upload/v1517804941/Summer2018/1795APA05_blue_2.jpg,1795APA05_blue_2,,,,,,,,,,,,,,blue,1795APA05_blue_sm|1795APA05_blue_md|1795APA05_blue_lg
1883ATT02_beige,Colour,1883ATT02_beige,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525743434/Summer2018/1883ATT02_beige_3.jpg,1883ATT02_beige_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525743440/Summer2018/1883ATT02_beige_4.jpg,1883ATT02_beige_4,,,,,,,,,,,,,,beige,1883ATT02_beige_sm|1883ATT02_beige_md|1883ATT02_beige_lg
1892ALY01_gray,Colour,1892ALY01_gray,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525747546/Summer2018/1892ALY01_gray_1.jpg,1892ALY01_gray_1,yes,https://res.cloudinary.com/maaji/image/upload/v1525747552/Summer2018/1892ALY01_gray_2.jpg,1892ALY01_gray_2,,,,,,,,,,,,,,gray,1892ALY01_gray_sm|1892ALY01_gray_md|1892ALY01_gray_lg
1869ALS03_gray,Colour,1869ALS03_gray,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525724076/Summer2018/1869ALS03_gray_3.jpg,1869ALS03_gray_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525724076/Summer2018/1869ALS03_gray_3.jpg,1869ALS03_gray_4,,,,,,,,,,,,,,gray,1869ALS03_gray_sm|1869ALS03_gray_md|1869ALS03_gray_lg
1889AHL01_gray,Colour,1889AHL01_gray,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525747275/Summer2018/1889AHL01_gray_3.jpg,1889AHL01_gray_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525747283/Summer2018/1889AHL01_gray_4.jpg,1889AHL01_gray_4,,,,,,,,,,,,,,gray,1889AHL01_gray_sm|1889AHL01_gray_md|1889AHL01_gray_lg
1868ASB01_green,Colour,1868ASB01_green,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525723363/Summer2018/1868ASB01_green_3.jpg,1868ASB01_green_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525723367/Summer2018/1868ASB01_green_4.jpg,1868ASB01_green_4,,,,,,,,,,,,,,green,1868ASB01_green_sm|1868ASB01_green_md|1868ASB01_green_lg
1760ASB07_black,Colour,1760ASB07_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525384996/Summer2018/1760ASB07_black_3.jpg,1760ASB07_black_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525384999/Summer2018/1760ASB07_black_4.jpg,1760ASB07_black_4,,,,,,,,,,,,,,black,1760ASB07_black_sm|1760ASB07_black_md|1760ASB07_black_lg
1881ASB01_green,Colour,1881ASB01_green,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525742457/Summer2018/1881ASB01_green_3.jpg,1881ASB01_green_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525742463/Summer2018/1881ASB01_green_4.jpg,1881ASB01_green_4,,,,,,,,,,,,,,green,1881ASB01_green_sm|1881ASB01_green_md|1881ASB01_green_lg
1873ASB01_black,Colour,1873ASB01_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1518307909/Summer2018/1873ASB01_black_3.jpg,1873ASB01_black_3,yes,https://res.cloudinary.com/maaji/image/upload/v1518307922/Summer2018/1873ASB01_black_4.jpg,1873ASB01_black_4,,,,,,,,,,,,,,black,1873ASB01_black_sm|1873ASB01_black_md|1873ASB01_black_lg
1765ASB03_black,Colour,1765ASB03_black,active,Maaji,1,1,https://res.cloudinary.com/maaji/image/upload/v1525385168/Summer2018/1765ASB03_black_3.jpg,1765ASB03_black_3,yes,https://res.cloudinary.com/maaji/image/upload/v1525385170/Summer2018/1765ASB03_black_4.jpg,1765ASB03_black_4,,,,,,,,,,,,,,black,1765ASB03_black_sm|1765ASB03_black_md|1765ASB03_black_lg
