lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
2183SCT01_orange_md,Size,2183SCT01_orange_md,active,Maaji,MEDIO,7702781044657,MEDIO,135000,COP Price
2183SCT01_orange_lg,Size,2183SCT01_orange_lg,active,Maaji,GRANDE,7702781044664,GRANDE,135000,COP Price
2183SCT01_orange_xl,Size,2183SCT01_orange_xl,active,Maaji,EXTRA GRANDE,7702781044671,EXTRA GRANDE,135000,COP Price
2184SBA01_orange_sm,Size,2184SBA01_orange_sm,active,Maaji,PEQUEÑO,7702781036447,PEQUEÑO,125000,COP Price
2184SBA01_orange_md,Size,2184SBA01_orange_md,active,Maaji,MEDIO,7702781036454,MEDIO,125000,COP Price
2184SBA01_orange_lg,Size,2184SBA01_orange_lg,active,Maaji,GRANDE,7702781036461,GRANDE,125000,COP Price
2184SBA01_orange_xl,Size,2184SBA01_orange_xl,active,Maaji,EXTRA GRANDE,7702781036478,EXTRA GRANDE,125000,COP Price
2186SSP01_orange_sm,Size,2186SSP01_orange_sm,active,Maaji,PEQUEÑO,7702781038298,PEQUEÑO,125000,COP Price
2186SSP01_orange_md,Size,2186SSP01_orange_md,active,Maaji,MEDIO,7702781038304,MEDIO,125000,COP Price
2186SSP01_orange_lg,Size,2186SSP01_orange_lg,active,Maaji,GRANDE,7702781038311,GRANDE,125000,COP Price
3011SHN01_pink_sm,Size,3011SHN01_pink_sm,active,Maaji,PEQUEÑO,7702781039271,PEQUEÑO,125000,COP Price
3011SHN01_pink_md,Size,3011SHN01_pink_md,active,Maaji,MEDIO,7702781039288,MEDIO,125000,COP Price
3011SHN01_pink_lg,Size,3011SHN01_pink_lg,active,Maaji,GRANDE,7702781039295,GRANDE,125000,COP Price
3011SHN01_pink_xl,Size,3011SHN01_pink_xl,active,Maaji,EXTRA GRANDE,7702781039301,EXTRA GRANDE,125000,COP Price
3012SFH05_blue_sm,Size,3012SFH05_blue_sm,active,Maaji,PEQUEÑO,7702781039929,PEQUEÑO,135000,COP Price
3012SFH05_blue_md,Size,3012SFH05_blue_md,active,Maaji,MEDIO,7702781039936,MEDIO,135000,COP Price
3012SFH05_blue_lg,Size,3012SFH05_blue_lg,active,Maaji,GRANDE,7702781039943,GRANDE,135000,COP Price
3042SFH02_red_sm,Size,3042SFH02_red_sm,active,Maaji,PEQUEÑO,7702781031275,PEQUEÑO,135000,COP Price
